table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Grant County,11292,11280,11325.0,11310.0,11406.0,11558.0,11648.0,11834.0,11969.0,12022.0,11963.0,11937,11924
.Greenbrier County,34448,34437,34452.0,34621.0,34831.0,34938.0,35020.0,35196.0,35354.0,35457.0,35351.0,35480,35505
.Hampshire County,20171,20288,20668.0,21030.0,21436.0,21766.0,22361.0,23016.0,23492.0,23664.0,23820.0,23964,23978
.Hancock County,32682,32652,32421.0,32178.0,31925.0,31600.0,31510.0,31266.0,30887.0,30802.0,30748.0,30676,30626
.Hardy County,12647,12677,12805.0,12877.0,13140.0,13325.0,13529.0,13611.0,13807.0,13793.0,13885.0,14025,14063
.Harrison County,68635,68520,67817.0,67778.0,67707.0,67900.0,67989.0,68141.0,67940.0,68441.0,68696.0,69099,69233
.Jackson County,28002,28061,28098.0,28270.0,28362.0,28676.0,28622.0,28877.0,29089.0,29101.0,29155.0,29211,29200
.Jefferson County,42246,42485,43348.0,44767.0,46075.0,47163.0,48662.0,50003.0,51264.0,52184.0,53054.0,53498,53659
.Kanawha County,200111,199743,197898.0,196422.0,195960.0,195364.0,193878.0,192954.0,192354.0,192414.0,193150.0,193063,192976
.Lewis County,16914,16832,16802.0,16681.0,16739.0,16622.0,16593.0,16445.0,16360.0,16422.0,16422.0,16372,16383
.Lincoln County,22107,22115,22067.0,22113.0,22218.0,22168.0,22160.0,22064.0,21953.0,21881.0,21794.0,21720,21702
.Logan County,37705,37577,37013.0,37093.0,36947.0,36582.0,36476.0,36440.0,36443.0,36548.0,36645.0,36743,36743
.McDowell County,27331,27099,26301.0,25730.0,24989.0,24264.0,23711.0,23199.0,22746.0,22494.0,22276.0,22113,22062
.Marion County,56603,56474,56060.0,55997.0,56081.0,55957.0,56068.0,56284.0,56445.0,56141.0,56426.0,56418,56482
.Marshall County,35529,35399,35191.0,34890.0,34736.0,34521.0,34122.0,33814.0,33583.0,33248.0,33116.0,33107,33086
.Mason County,25952,25973,26258.0,26343.0,26511.0,26521.0,26363.0,26648.0,26738.0,27097.0,27309.0,27324,27289
.Mercer County,62978,62911,61858.0,62016.0,61910.0,61694.0,61303.0,61297.0,61615.0,61848.0,62177.0,62264,62282
.Mineral County,27086,27054,27071.0,27258.0,27381.0,27250.0,27193.0,27324.0,27532.0,27824.0,28080.0,28212,28218
.Mingo County,28247,28007,27489.0,27583.0,27486.0,27214.0,27096.0,27054.0,27145.0,26850.0,26943.0,26839,26789
.Monongalia County,81886,82002,83230.0,84223.0,85983.0,87101.0,88424.0,89656.0,90764.0,92200.0,94165.0,96189,96791
.Monroe County,13184,13181,13245.0,13257.0,13349.0,13355.0,13369.0,13382.0,13452.0,13607.0,13543.0,13502,13493
.Morgan County,14929,15021,15270.0,15461.0,15772.0,16117.0,16462.0,17038.0,17410.0,17520.0,17580.0,17541,17495
.Nicholas County,26561,26543,26177.0,26160.0,26063.0,26089.0,26195.0,26205.0,26130.0,26138.0,26253.0,26233,26221
.Ohio County,47432,47343,46636.0,46259.0,45711.0,45424.0,45113.0,44925.0,44714.0,44469.0,44355.0,44443,44449
.Pendleton County,8186,8166,8112.0,8030.0,8073.0,8036.0,7941.0,7922.0,7792.0,7761.0,7701.0,7695,7687
.Pleasants County,7513,7501,7634.0,7631.0,7548.0,7731.0,7680.0,7670.0,7698.0,7702.0,7672.0,7605,7578
.Pocahontas County,9114,9099,8955.0,9004.0,9034.0,9090.0,8983.0,8938.0,8851.0,8807.0,8746.0,8719,8699
.Preston County,29315,29336,29534.0,30120.0,30483.0,30961.0,31513.0,32238.0,32743.0,33067.0,33333.0,33520,33497
.Putnam County,51563,51684,51483.0,51930.0,52581.0,53122.0,53614.0,54207.0,54669.0,55051.0,55178.0,55486,55597
.Raleigh County,79237,79018,78251.0,78737.0,78465.0,78428.0,78341.0,78178.0,78323.0,78379.0,78782.0,78859,78904
.Randolph County,28274,28259,28373.0,28487.0,28422.0,28648.0,28807.0,29049.0,29113.0,29236.0,29381.0,29405,29387
.Ritchie County,10351,10346,10333.0,10372.0,10434.0,10415.0,10506.0,10588.0,10558.0,10516.0,10478.0,10449,10432
.Roane County,15447,15461,15428.0,15313.0,15401.0,15337.0,15405.0,15442.0,15215.0,15048.0,14966.0,14926,14908
.Summers County,14381,14356,14301.0,14123.0,14106.0,13997.0,13950.0,13879.0,13842.0,13712.0,13882.0,13927,13920
.Taylor County,16060,16050,16079.0,16089.0,16160.0,16247.0,16318.0,16498.0,16640.0,16792.0,16838.0,16895,16894
.Tucker County,7307,7288,7248.0,7332.0,7294.0,7223.0,7178.0,7111.0,7117.0,7160.0,7172.0,7141,7123
.Tyler County,9583,9569,9533.0,9467.0,9475.0,9517.0,9531.0,9484.0,9423.0,9363.0,9249.0,9208,9178
.Upshur County,23394,23406,23366.0,23420.0,23766.0,23820.0,23654.0,23754.0,23851.0,23929.0,24124.0,24254,24260
.Wayne County,42919,42949,42919.0,42800.0,42937.0,42955.0,42860.0,42717.0,42727.0,42767.0,42637.0,42481,42388
.Webster County,9716,9675,9614.0,9600.0,9593.0,9612.0,9463.0,9391.0,9260.0,9260.0,9167.0,9154,9156
.Wetzel County,17690,17675,17342.0,17266.0,17186.0,17183.0,17101.0,16917.0,16764.0,16645.0,16588.0,16583,16570
.Wirt County,5865,5874,5858.0,5816.0,5774.0,5813.0,5836.0,5791.0,5806.0,5745.0,5703.0,5717,5719
.Wood County,87954,87837,87678.0,87608.0,87200.0,86892.0,86819.0,86552.0,86489.0,86783.0,86841.0,86956,86990
.Wyoming County,25702,25585,25133.0,24859.0,24777.0,24482.0,24471.0,24288.0,24078.0,23957.0,23899.0,23796,23745
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of West Virginia: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-54)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
