table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Table 1. Intercensal Estimates of the Resident Population for Counties of Kansas: April 1, 2000 to July 1, 2010",,,,,,,,,,,,,
Geographic Area,"April 1, 20001",Intercensal Estimates (as of July 1),,,,,,,,,,"April 1, 20102","July 1, 20103"
,,2000,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,,
Kansas,2688925,2693681,2702162.0,2713535.0,2723004.0,2734373.0,2745299.0,2762931.0,2783785.0,2808076.0,2832704.0,2853118,2859169
.Allen County,14394,14393,14171.0,14110.0,13940.0,13923.0,13733.0,13639.0,13545.0,13422.0,13407.0,13371,13354
.Anderson County,8108,8091,8195.0,8143.0,8190.0,8101.0,8087.0,8023.0,8040.0,8158.0,8101.0,8102,8097
.Atchison County,16787,16796,16868.0,16823.0,16875.0,16937.0,16865.0,16902.0,16864.0,16820.0,16965.0,16924,16894
.Barber County,5307,5292,5158.0,5088.0,5049.0,5004.0,4984.0,5003.0,4927.0,4844.0,4882.0,4861,4844
.Barton County,28200,28163,27771.0,27684.0,27581.0,27390.0,27536.0,27460.0,27492.0,27314.0,27526.0,27674,27705
.Bourbon County,15380,15366,15368.0,15200.0,15187.0,15110.0,15002.0,14990.0,15038.0,15127.0,15157.0,15173,15172
.Brown County,10728,10709,10555.0,10373.0,10271.0,10253.0,10087.0,10111.0,10036.0,9988.0,9972.0,9984,9988
.Butler County,59455,59681,59894.0,60473.0,61056.0,61849.0,62547.0,63571.0,64213.0,64941.0,65617.0,65880,65923
.Chase County,3030,3019,2966.0,3008.0,2942.0,2996.0,2962.0,2949.0,2840.0,2810.0,2779.0,2790,2794
.Chautauqua County,4359,4344,4240.0,4183.0,4143.0,4139.0,3989.0,3836.0,3757.0,3735.0,3691.0,3669,3660
.Cherokee County,22601,22554,22338.0,22185.0,22138.0,22124.0,21750.0,21855.0,21896.0,21720.0,21658.0,21603,21569
.Cheyenne County,3165,3157,3083.0,3033.0,2957.0,2922.0,2880.0,2866.0,2810.0,2778.0,2743.0,2726,2720
.Clark County,2395,2402,2393.0,2372.0,2364.0,2358.0,2298.0,2252.0,2200.0,2225.0,2242.0,2215,2201
.Clay County,8845,8827,8730.0,8607.0,8493.0,8447.0,8444.0,8458.0,8527.0,8618.0,8500.0,8535,8553
.Cloud County,10271,10238,10090.0,9948.0,9886.0,9739.0,9741.0,9560.0,9525.0,9541.0,9545.0,9533,9518
.Coffey County,8871,8932,8828.0,8784.0,8795.0,8694.0,8622.0,8652.0,8542.0,8563.0,8566.0,8601,8610
.Comanche County,1967,1955,1984.0,1956.0,1910.0,1905.0,1931.0,1842.0,1841.0,1902.0,1878.0,1891,1895
.Cowley County,36307,36342,36103.0,36680.0,36300.0,36317.0,35928.0,35787.0,36148.0,36284.0,36195.0,36311,36285
.Crawford County,38248,38262,38434.0,38330.0,38631.0,38656.0,38638.0,38855.0,38922.0,38997.0,38966.0,39134,39185
.Decatur County,3472,3460,3450.0,3381.0,3302.0,3239.0,3128.0,3107.0,3043.0,2992.0,2980.0,2961,2952
.Dickinson County,19327,19349,19138.0,19121.0,19238.0,19189.0,19285.0,19429.0,19454.0,19862.0,19730.0,19754,19739
.Doniphan County,8249,8240,8219.0,8186.0,8144.0,8013.0,7868.0,7936.0,7988.0,8003.0,7907.0,7945,7950
.Douglas County,99953,100247,101269.0,102552.0,103570.0,104826.0,105681.0,107187.0,107892.0,109010.0,110039.0,110826,111130
.Edwards County,3449,3434,3376.0,3309.0,3223.0,3231.0,3194.0,3078.0,3068.0,3058.0,3008.0,3037,3049
.Elk County,3261,3217,3147.0,3148.0,3087.0,3073.0,3041.0,2971.0,2939.0,2954.0,2914.0,2882,2872
.Ellis County,27506,27454,27591.0,27532.0,27507.0,27457.0,27429.0,27653.0,27710.0,28010.0,28353.0,28452,28467
.Ellsworth County,6524,6536,6477.0,6419.0,6440.0,6437.0,6404.0,6465.0,6503.0,6471.0,6432.0,6497,6511
.Finney County,40517,40508,39730.0,38499.0,37701.0,37462.0,36754.0,36259.0,35663.0,35461.0,36300.0,36776,37013
.Ford County,32452,32544,32182.0,31981.0,32285.0,32265.0,32354.0,32029.0,32168.0,32187.0,33158.0,33848,34094
.Franklin County,24784,24869,25000.0,25218.0,25312.0,25525.0,25527.0,25716.0,25734.0,25851.0,25870.0,25992,26035
.Geary County,27849,27845,27821.0,27679.0,27532.0,27149.0,27099.0,27708.0,27951.0,30276.0,31537.0,34362,35212
.Gove County,3074,3087,3044.0,3018.0,2947.0,2896.0,2840.0,2824.0,2757.0,2646.0,2689.0,2695,2691
.Graham County,2944,2925,2896.0,2886.0,2842.0,2786.0,2762.0,2751.0,2707.0,2669.0,2592.0,2597,2595
.Grant County,7905,7880,7789.0,7901.0,7770.0,7722.0,7687.0,7707.0,7756.0,7674.0,7731.0,7829,7852
.Gray County,5918,5913,5921.0,5973.0,5981.0,5951.0,5882.0,5838.0,5735.0,5821.0,5920.0,6006,6037
.Greeley County,1534,1530,1524.0,1422.0,1377.0,1366.0,1299.0,1262.0,1275.0,1247.0,1210.0,1247,1259
.Greenwood County,7663,7647,7653.0,7567.0,7493.0,7415.0,7222.0,6944.0,6957.0,6817.0,6724.0,6689,6677
.Hamilton County,2665,2651,2675.0,2676.0,2694.0,2642.0,2590.0,2583.0,2633.0,2638.0,2669.0,2690,2694
.Harper County,6537,6511,6436.0,6307.0,6308.0,6261.0,6166.0,6049.0,5998.0,6063.0,6025.0,6034,6028
.Harvey County,32885,32894,32961.0,33254.0,33422.0,33549.0,33566.0,33659.0,33823.0,33994.0,34547.0,34684,34726
.Haskell County,4307,4302,4246.0,4194.0,4214.0,4238.0,4250.0,4182.0,4184.0,4153.0,4188.0,4256,4274
.Hodgeman County,2081,2072,2118.0,2139.0,2122.0,2089.0,2038.0,2027.0,1959.0,1949.0,1929.0,1916,1912
.Jackson County,12650,12655,12672.0,12826.0,12983.0,13069.0,13362.0,13356.0,13348.0,13235.0,13369.0,13462,13492
.Jefferson County,18450,18553,18640.0,18741.0,18835.0,19042.0,19159.0,19005.0,19049.0,19072.0,19037.0,19126,19132
.Jewell County,3789,3747,3603.0,3491.0,3421.0,3349.0,3271.0,3264.0,3200.0,3137.0,3077.0,3077,3075
.Johnson County,451541,454539,463554.0,475239.0,485689.0,495396.0,504441.0,514813.0,523879.0,532175.0,539396.0,544179,545876
.Kearny County,4525,4497,4489.0,4371.0,4249.0,4231.0,4147.0,4052.0,3928.0,3909.0,3941.0,3977,3998
.Kingman County,8675,8685,8597.0,8472.0,8544.0,8439.0,8249.0,8119.0,8011.0,7892.0,7885.0,7858,7840
.Kiowa County,3278,3264,3160.0,3150.0,3175.0,3130.0,3088.0,3039.0,2837.0,2418.0,2490.0,2553,2570
.Labette County,22821,22733,22436.0,22214.0,22100.0,21911.0,21913.0,21929.0,21928.0,21786.0,21759.0,21607,21555
.Lane County,2155,2145,2104.0,1981.0,1956.0,1916.0,1848.0,1780.0,1763.0,1756.0,1779.0,1750,1740
.Leavenworth County,68684,68957,69906.0,70793.0,70939.0,71373.0,71788.0,72741.0,73791.0,74560.0,75461.0,76227,76504
.Lincoln County,3578,3576,3560.0,3513.0,3536.0,3414.0,3443.0,3360.0,3365.0,3333.0,3249.0,3241,3235
.Linn County,9541,9580,9734.0,9724.0,9775.0,9830.0,10032.0,10013.0,9858.0,9731.0,9669.0,9656,9640
.Logan County,3051,3059,2992.0,2984.0,2925.0,2905.0,2881.0,2808.0,2798.0,2779.0,2729.0,2756,2758
.Lyon County,35934,35967,36049.0,35826.0,35868.0,36034.0,35936.0,35832.0,36018.0,35591.0,33777.0,33690,33654
.McPherson County,29560,29572,29489.0,29237.0,29239.0,29276.0,29375.0,29174.0,29250.0,29095.0,29222.0,29180,29151
.Marion County,13358,13394,13377.0,13289.0,13240.0,13066.0,13012.0,12804.0,12707.0,12639.0,12654.0,12660,12642
.Marshall County,10967,10933,10791.0,10585.0,10451.0,10312.0,10270.0,10171.0,10150.0,10174.0,10121.0,10117,10117
