table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Lea County,55528,55264,55377.0,56340.0,56643.0,57471.0,58331.0,59541.0,61058.0,62737.0,64483.0,64727,64698
.Lincoln County,19374,19477,19333.0,19467.0,19930.0,20242.0,20453.0,20588.0,20442.0,20458.0,20521.0,20497,20500
.Los Alamos County,18347,18263,17610.0,18060.0,18408.0,18416.0,18407.0,18477.0,18281.0,17924.0,17742.0,17950,18031
.Luna County,24986,24908,24593.0,24630.0,24762.0,24822.0,25102.0,25303.0,25328.0,25375.0,25119.0,25095,25133
.McKinley County,74795,74563,74387.0,72868.0,71545.0,71500.0,70666.0,70541.0,69959.0,70449.0,70567.0,71492,71797
.Mora County,5178,5196,5166.0,5151.0,5145.0,5061.0,5002.0,4992.0,4964.0,4909.0,4859.0,4881,4889
.Otero County,62195,62151,61277.0,61194.0,61371.0,62662.0,62533.0,62200.0,62466.0,62498.0,62462.0,63797,64284
.Quay County,10088,10012,9791.0,9638.0,9541.0,9306.0,9131.0,9036.0,8996.0,8978.0,8920.0,9041,9078
.Rio Arriba County,41171,41197,40870.0,40717.0,40416.0,40342.0,40198.0,40335.0,40268.0,40008.0,40023.0,40246,40339
.Roosevelt County,18022,18007,18377.0,18627.0,18722.0,18856.0,19093.0,19186.0,19359.0,19074.0,19192.0,19846,20050
.Sandoval County,90546,91251,93440.0,96263.0,99350.0,102583.0,107436.0,114231.0,120401.0,125368.0,128985.0,131561,132330
.San Juan County,113812,114131,115745.0,119430.0,121553.0,123179.0,124809.0,125028.0,126149.0,126905.0,129359.0,130044,130145
.San Miguel County,30089,30052,29788.0,29707.0,29530.0,29547.0,29621.0,29388.0,29259.0,29234.0,29336.0,29393,29387
.Santa Fe County,129304,129713,131057.0,133555.0,135213.0,136391.0,137610.0,138786.0,140210.0,141704.0,143205.0,144170,144606
.Sierra County,13261,13209,12960.0,12672.0,12703.0,12382.0,12120.0,11997.0,11812.0,11914.0,11940.0,11988,12026
.Socorro County,18056,18002,17907.0,17769.0,17997.0,17944.0,18052.0,18081.0,17995.0,17966.0,17927.0,17866,17850
.Taos County,29981,30080,30236.0,30844.0,31307.0,31675.0,31850.0,32170.0,32485.0,32467.0,32792.0,32937,32957
.Torrance County,16894,16915,16660.0,16520.0,16879.0,17184.0,16702.0,16728.0,16559.0,16257.0,16414.0,16383,16375
.Union County,4190,4192,4138.0,4138.0,4080.0,4107.0,4198.0,4210.0,4286.0,4380.0,4523.0,4549,4541
.Valencia County,66169,66453,67591.0,68401.0,68850.0,69021.0,70093.0,71661.0,73703.0,74879.0,75770.0,76569,76759
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of New Mexico: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-35)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
