table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Erie County,79623,79662,79308.0,78762.0,78673.0,78596.0,78070.0,77876.0,77668.0,77573.0,77085.0,77079,77070
.Fairfield County,122943,123485,126245.0,129355.0,132770.0,136074.0,138745.0,141005.0,142915.0,144029.0,145446.0,146156,146351
.Fayette County,28474,28495,28310.0,28370.0,28450.0,28470.0,28695.0,28791.0,28908.0,28896.0,28929.0,29030,29043
.Franklin County,1068736,1072018,1082938.0,1088693.0,1095250.0,1099603.0,1105497.0,1115924.0,1127174.0,1141183.0,1155408.0,1163414,1165897
.Fulton County,42051,42104,42169.0,42275.0,42402.0,42777.0,42897.0,42785.0,42800.0,42780.0,42747.0,42698,42669
.Gallia County,31058,31072,31017.0,31083.0,31095.0,31029.0,30993.0,30927.0,30977.0,30997.0,30857.0,30934,30955
.Geauga County,90935,91179,91429.0,91970.0,93042.0,93218.0,93614.0,93839.0,93742.0,93583.0,93446.0,93389,93408
.Greene County,147931,148401,149643.0,151537.0,153064.0,155442.0,156223.0,157850.0,159055.0,160115.0,161075.0,161573,161605
.Guernsey County,40813,40803,40860.0,40991.0,41138.0,40965.0,40752.0,40600.0,40531.0,40347.0,40242.0,40087,40033
.Hamilton County,845289,844124,840335.0,832390.0,825139.0,817306.0,810352.0,804913.0,801815.0,799840.0,802149.0,802374,802252
.Hancock County,71303,71321,71972.0,72617.0,73118.0,73532.0,73585.0,74167.0,74712.0,74781.0,74964.0,74782,74727
.Hardin County,31966,31952,31753.0,31804.0,31729.0,32119.0,31983.0,31939.0,32132.0,32200.0,32185.0,32058,32065
.Harrison County,15847,15854,15796.0,15902.0,16002.0,15856.0,15907.0,15868.0,15901.0,15856.0,15860.0,15864,15851
.Henry County,29202,29177,29055.0,29119.0,29021.0,29014.0,29031.0,29026.0,28671.0,28523.0,28322.0,28215,28186
.Highland County,40853,41019,41295.0,41857.0,42269.0,42938.0,42967.0,43562.0,43845.0,43700.0,43578.0,43589,43554
.Hocking County,28263,28262,28452.0,28653.0,28823.0,28962.0,29058.0,29097.0,29418.0,29445.0,29358.0,29380,29374
.Holmes County,38940,39049,39805.0,40475.0,40844.0,41370.0,41630.0,41828.0,41826.0,42029.0,42275.0,42366,42382
.Huron County,59447,59611,59620.0,59917.0,59947.0,60011.0,60116.0,60113.0,60086.0,60121.0,59754.0,59626,59586
.Jackson County,32653,32633,32670.0,32846.0,32880.0,33025.0,33242.0,33135.0,33144.0,33164.0,33115.0,33225,33268
.Jefferson County,73886,73663,73043.0,72416.0,72122.0,71774.0,71251.0,70656.0,70114.0,69989.0,69833.0,69709,69614
.Knox County,54482,54616,55460.0,56377.0,57232.0,57995.0,58641.0,59194.0,59843.0,60348.0,60633.0,60921,60988
.Lake County,227482,227548,227648.0,227747.0,227232.0,227829.0,227647.0,228203.0,228930.0,229904.0,229954.0,230041,230101
.Lawrence County,62330,62237,61965.0,61847.0,62197.0,62169.0,62476.0,62798.0,62748.0,62640.0,62667.0,62450,62380
.Licking County,145699,146268,148226.0,150061.0,152582.0,155264.0,157950.0,160263.0,162375.0,163916.0,165283.0,166492,166701
.Logan County,46002,45984,45865.0,46089.0,46257.0,46247.0,46066.0,45902.0,46154.0,46115.0,46055.0,45858,45805
.Lorain County,284657,285095,285827.0,287489.0,290622.0,292125.0,294873.0,297259.0,298609.0,299814.0,300893.0,301356,301449
.Lucas County,455093,454904,454855.0,454240.0,453778.0,451255.0,449224.0,446769.0,445482.0,443909.0,442603.0,441815,441468
.Madison County,40210,40218,40256.0,40539.0,40879.0,41122.0,41292.0,41865.0,42392.0,43163.0,43353.0,43435,43446
.Mahoning County,257588,257104,255264.0,252998.0,251696.0,249825.0,247702.0,246112.0,243453.0,241572.0,240050.0,238823,238310
.Marion County,66198,66135,66156.0,66188.0,66372.0,66361.0,66468.0,66345.0,66487.0,66840.0,66497.0,66501,66482
.Medina County,151096,151751,154363.0,157502.0,160325.0,163048.0,164953.0,167298.0,168775.0,170330.0,171688.0,172332,172592
.Meigs County,23058,23028,23119.0,23305.0,23441.0,23506.0,23588.0,23586.0,23612.0,23534.0,23770.0,23770,23745
.Mercer County,40936,40913,40819.0,40843.0,40841.0,40889.0,40967.0,41063.0,41055.0,41022.0,40855.0,40814,40793
.Miami County,98899,99015,99300.0,99579.0,100120.0,100775.0,101564.0,102028.0,102130.0,102430.0,102526.0,102506,102461
.Monroe County,15172,15172,15107.0,15006.0,15048.0,15113.0,14943.0,14818.0,14774.0,14833.0,14742.0,14642,14590
.Montgomery County,559141,558522,555536.0,553170.0,551742.0,549713.0,546979.0,543620.0,540667.0,537664.0,535294.0,535153,535059
.Morgan County,14947,14944,14942.0,14917.0,14999.0,15130.0,15216.0,15189.0,15175.0,15104.0,15073.0,15054,15025
.Morrow County,31646,31813,32438.0,32955.0,33524.0,34025.0,34271.0,34561.0,34937.0,34877.0,34907.0,34827,34793
.Muskingum County,84549,84732,84789.0,85247.0,85418.0,85589.0,85696.0,86023.0,85939.0,85874.0,85779.0,86074,86142
.Noble County,14058,14108,13857.0,13931.0,14221.0,14352.0,14210.0,14616.0,14614.0,14653.0,14649.0,14645,14637
.Ottawa County,40974,40983,41015.0,41029.0,41329.0,41564.0,41629.0,41641.0,41690.0,41554.0,41498.0,41428,41381
.Paulding County,20297,20251,20183.0,19972.0,19887.0,19803.0,19810.0,19748.0,19735.0,19670.0,19659.0,19614,19581
.Perry County,34052,34099,34375.0,34629.0,34944.0,35117.0,35254.0,35430.0,35582.0,36150.0,35996.0,36058,36058
.Pickaway County,52728,52808,52344.0,51778.0,51983.0,52238.0,52954.0,54094.0,55044.0,55376.0,55323.0,55698,55803
.Pike County,27628,27688,27807.0,28072.0,28258.0,28427.0,28299.0,28590.0,28645.0,28763.0,28679.0,28709,28692
.Portage County,152126,152504,153554.0,154667.0,155976.0,156774.0,157469.0,157773.0,159148.0,160184.0,161226.0,161419,161386
.Preble County,42340,42381,42427.0,42587.0,42640.0,42613.0,42584.0,42651.0,42561.0,42688.0,42424.0,42270,42185
.Putnam County,34722,34750,34746.0,34643.0,34758.0,34680.0,34798.0,34781.0,34752.0,34655.0,34583.0,34499,34464
.Richland County,128932,128853,128187.0,128363.0,128312.0,128094.0,127724.0,127292.0,126995.0,126128.0,125308.0,124475,124177
.Ross County,73382,73507,73840.0,74363.0,75008.0,75251.0,75935.0,76639.0,77419.0,77675.0,77862.0,78064,78090
.Sandusky County,61797,61812,61788.0,61918.0,61784.0,61930.0,61865.0,61745.0,61571.0,61184.0,61039.0,60944,60882
.Scioto County,79215,79168,78784.0,78652.0,78278.0,77788.0,77926.0,78285.0,78775.0,79133.0,79241.0,79499,79506
.Seneca County,58663,58588,58376.0,58090.0,58006.0,57857.0,57664.0,57406.0,57289.0,57199.0,56897.0,56745,56662
.Shelby County,48292,48360,48662.0,48671.0,48766.0,48791.0,49044.0,49099.0,49284.0,49454.0,49540.0,49423,49374
.Stark County,378144,378036,377295.0,376867.0,376721.0,376663.0,376050.0,376180.0,376877.0,377141.0,376210.0,375586,375321
.Summit County,542849,543442,544554.0,544866.0,545163.0,545037.0,545029.0,544660.0,544275.0,543116.0,542135.0,541781,541565
.Trumbull County,225105,224912,223991.0,222484.0,220889.0,219540.0,217926.0,216185.0,214296.0,212191.0,211290.0,210312,209936
.Tuscarawas County,90919,91043,91319.0,91735.0,92015.0,92348.0,92286.0,92271.0,92511.0,92634.0,92584.0,92582,92542
.Union County,40975,41338,42859.0,43517.0,44665.0,45819.0,46952.0,48589.0,49906.0,50856.0,51798.0,52300,52390
.Van Wert County,29654,29627,29430.0,29327.0,29288.0,29322.0,29264.0,29342.0,29182.0,29075.0,28849.0,28744,28698
.Vinton County,12809,12825,12966.0,13076.0,13260.0,13308.0,13370.0,13516.0,13566.0,13452.0,13474.0,13435,13415
.Warren County,159551,161716,167851.0,174833.0,181976.0,188904.0,195499.0,200630.0,205258.0,208640.0,211231.0,212693,213192
.Washington County,63242,63180,62847.0,62638.0,62759.0,62924.0,62547.0,62387.0,62253.0,62040.0,61968.0,61778,61683
.Wayne County,111562,111668,112161.0,112684.0,113067.0,113240.0,113603.0,114263.0,114224.0,114610.0,114588.0,114520,114505
.Williams County,39189,39199,39085.0,38959.0,38753.0,38719.0,38546.0,38547.0,38532.0,38297.0,37950.0,37642,37535
.Wood County,121072,121199,122013.0,122206.0,122826.0,124149.0,124698.0,125027.0,125285.0,125275.0,125384.0,125488,125502
.Wyandot County,22897,22894,22787.0,22813.0,22816.0,22914.0,22820.0,22729.0,22716.0,22642.0,22644.0,22615,22596
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Ohio: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-39)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
