table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Monroe County,8012,8005,7986.0,7887.0,7954.0,7969.0,7955.0,7911.0,7877.0,7904.0,7924.0,7970,7974
.Montgomery County,11775,11793,11509.0,11313.0,11211.0,11191.0,11214.0,11179.0,10981.0,10823.0,10803.0,10740,10718
.Muscatine County,41723,41791,41760.0,41757.0,41654.0,41758.0,41894.0,42145.0,42325.0,42515.0,42783.0,42745,42738
.O'Brien County,15096,15067,14950.0,14808.0,14762.0,14564.0,14552.0,14558.0,14421.0,14332.0,14412.0,14398,14374
.Osceola County,7003,6985,6963.0,6899.0,6888.0,6863.0,6743.0,6713.0,6600.0,6617.0,6509.0,6462,6439
.Page County,16982,16939,16822.0,16506.0,16356.0,16227.0,16274.0,16331.0,16256.0,16083.0,15885.0,15932,15922
.Palo Alto County,10143,10135,10051.0,9896.0,9748.0,9753.0,9702.0,9586.0,9577.0,9486.0,9510.0,9421,9383
.Plymouth County,24859,24870,24847.0,24729.0,24858.0,25042.0,24980.0,24982.0,24886.0,24898.0,24904.0,24986,24995
.Pocahontas County,8664,8602,8465.0,8355.0,8170.0,8003.0,7835.0,7694.0,7667.0,7510.0,7395.0,7310,7278
.Polk County,374258,375627,380108.0,384355.0,388277.0,392164.0,399030.0,405990.0,413024.0,419495.0,425737.0,430640,432260
.Pottawattamie County,87825,88022,87953.0,88447.0,88821.0,89762.0,90198.0,90867.0,91239.0,91781.0,92395.0,93158,93359
.Poweshiek County,18829,18903,18972.0,18941.0,19060.0,19106.0,19002.0,19053.0,19140.0,19025.0,18958.0,18914,18885
.Ringgold County,5469,5465,5415.0,5339.0,5332.0,5335.0,5304.0,5230.0,5201.0,5164.0,5119.0,5131,5129
.Sac County,11531,11481,11403.0,11119.0,10967.0,10871.0,10716.0,10707.0,10532.0,10475.0,10342.0,10350,10346
.Scott County,158705,158614,158203.0,158086.0,158048.0,158145.0,158543.0,159597.0,160077.0,161824.0,163582.0,165224,165841
.Shelby County,13064,13031,12990.0,12869.0,12819.0,12750.0,12547.0,12480.0,12496.0,12338.0,12165.0,12167,12160
.Sioux County,31596,31609,31952.0,32164.0,32318.0,32547.0,32726.0,33077.0,33150.0,33364.0,33587.0,33704,33705
.Story County,79988,80152,80260.0,81885.0,82068.0,82754.0,82884.0,84739.0,86540.0,87831.0,89285.0,89542,89575
.Tama County,18099,18084,18080.0,18017.0,18030.0,18167.0,18197.0,18149.0,18064.0,17986.0,17833.0,17767,17730
.Taylor County,6958,6976,6894.0,6813.0,6747.0,6689.0,6534.0,6557.0,6448.0,6348.0,6355.0,6317,6303
.Union County,12312,12281,12240.0,12163.0,12004.0,12085.0,12143.0,12225.0,12319.0,12447.0,12527.0,12534,12528
.Van Buren County,7800,7793,7716.0,7722.0,7672.0,7665.0,7638.0,7660.0,7690.0,7699.0,7628.0,7570,7548
.Wapello County,36067,36007,35947.0,35796.0,35750.0,35709.0,35855.0,35776.0,35458.0,35381.0,35481.0,35625,35667
.Warren County,40672,40787,41080.0,41422.0,42187.0,42584.0,43339.0,44178.0,44868.0,45450.0,45926.0,46225,46308
.Washington County,20679,20718,21064.0,21108.0,21190.0,21258.0,21350.0,21472.0,21588.0,21686.0,21692.0,21704,21693
.Wayne County,6732,6728,6655.0,6665.0,6614.0,6561.0,6494.0,6478.0,6376.0,6373.0,6393.0,6403,6402
.Webster County,40230,40234,40045.0,39654.0,39377.0,38922.0,38562.0,38534.0,38393.0,38273.0,38316.0,38013,37915
.Winnebago County,11717,11778,11586.0,11403.0,11412.0,11321.0,11340.0,11138.0,10986.0,10927.0,10917.0,10866,10841
.Winneshiek County,21291,21265,21258.0,21183.0,21006.0,21040.0,21060.0,21012.0,21078.0,20980.0,21025.0,21056,21059
.Woodbury County,103876,103786,103129.0,102666.0,102039.0,101816.0,100589.0,100693.0,100492.0,100910.0,101581.0,102172,102407
.Worth County,7904,7894,7797.0,7795.0,7734.0,7731.0,7742.0,7649.0,7655.0,7632.0,7610.0,7598,7594
.Wright County,14337,14327,14133.0,13957.0,13831.0,13808.0,13717.0,13588.0,13492.0,13375.0,13262.0,13229,13202
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Iowa: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-19)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
