table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Jackson County,19091,19133,19337.0,19374.0,19641.0,19633.0,19885.0,20016.0,20227.0,20348.0,20372.0,20449,20455
.Jefferson County,75855,76053,76736.0,77376.0,78148.0,79408.0,80392.0,81300.0,82276.0,83140.0,83480.0,83686,83693
.Juneau County,24323,24351,24546.0,25050.0,25186.0,25445.0,26589.0,26695.0,26755.0,26825.0,26728.0,26664,26663
.Kenosha County,149584,150060,151962.0,153905.0,155946.0,157968.0,160088.0,161607.0,163223.0,164636.0,165502.0,166426,166671
.Kewaunee County,20199,20212,20302.0,20434.0,20402.0,20562.0,20650.0,20755.0,20694.0,20636.0,20555.0,20574,20572
.La Crosse County,107156,107291,107761.0,108477.0,109065.0,109410.0,109976.0,110641.0,111798.0,112761.0,114021.0,114638,114874
.Lafayette County,16149,16225,16303.0,16436.0,16516.0,16615.0,16703.0,16785.0,16670.0,16768.0,16851.0,16836,16801
.Langlade County,20743,20735,20820.0,20722.0,20668.0,20686.0,20477.0,20440.0,20379.0,20248.0,20086.0,19977,19937
.Lincoln County,29625,29670,29548.0,29641.0,29621.0,29666.0,29602.0,29457.0,29272.0,29094.0,28833.0,28743,28720
.Manitowoc County,82907,82936,82788.0,82338.0,82010.0,81846.0,81827.0,81869.0,81872.0,81698.0,81600.0,81442,81349
.Marathon County,125908,125995,126459.0,126880.0,127311.0,127855.0,128958.0,130516.0,131773.0,133036.0,133793.0,134063,134104
.Marinette County,43392,43418,43157.0,43122.0,42946.0,42680.0,42850.0,42389.0,42190.0,42019.0,41792.0,41749,41703
.Marquette County,14539,14602,14624.0,14798.0,14931.0,15157.0,15390.0,15437.0,15395.0,15485.0,15405.0,15404,15383
.Menominee County,4554,4565,4521.0,4539.0,4478.0,4406.0,4353.0,4312.0,4293.0,4214.0,4191.0,4232,4252
.Milwaukee County,940127,939769,939305.0,939854.0,939513.0,936914.0,932540.0,930263.0,931453.0,934752.0,942668.0,947735,948944
.Monroe County,40885,40984,41298.0,41611.0,41712.0,42229.0,42604.0,43208.0,43729.0,44157.0,44437.0,44673,44736
.Oconto County,35657,35804,36149.0,36458.0,36889.0,37354.0,37563.0,37756.0,37805.0,37816.0,37655.0,37660,37652
.Oneida County,36736,36766,36912.0,36875.0,37223.0,37035.0,36896.0,36746.0,36553.0,36500.0,36175.0,35998,35919
.Outagamie County,161090,161720,163726.0,165336.0,166690.0,168136.0,169740.0,171632.0,173180.0,174388.0,176175.0,176695,176912
.Ozaukee County,82322,82515,83001.0,83605.0,84303.0,85069.0,85178.0,85362.0,85597.0,85994.0,86409.0,86395,86365
.Pepin County,7314,7301,7355.0,7436.0,7454.0,7536.0,7566.0,7540.0,7557.0,7545.0,7480.0,7469,7461
.Pierce County,36726,36844,37204.0,37547.0,38090.0,38789.0,39318.0,39915.0,40238.0,40758.0,40613.0,41019,41125
.Polk County,41322,41454,42212.0,42576.0,43032.0,43584.0,44014.0,44367.0,44318.0,44331.0,44376.0,44205,44156
.Portage County,67181,67250,67422.0,67644.0,67728.0,67789.0,68045.0,68481.0,69133.0,69641.0,69876.0,70019,70053
.Price County,15819,15806,15566.0,15411.0,15361.0,15189.0,15046.0,14882.0,14561.0,14411.0,14297.0,14159,14111
.Racine County,188849,188904,189047.0,189833.0,190845.0,191808.0,193251.0,193915.0,194395.0,194730.0,195130.0,195408,195510
.Richland County,17926,17979,18061.0,17976.0,18106.0,18322.0,18256.0,18299.0,18428.0,18205.0,18112.0,18021,17981
.Rock County,152315,152464,153174.0,153628.0,154268.0,155685.0,156761.0,158538.0,159912.0,160647.0,160411.0,160331,160310
.Rusk County,15350,15356,15245.0,15257.0,15169.0,15189.0,15091.0,14945.0,14890.0,14884.0,14841.0,14755,14715
.St. Croix County,63155,63639,65711.0,68268.0,71076.0,73988.0,77061.0,79784.0,81708.0,83192.0,84055.0,84345,84442
.Sauk County,55187,55348,55660.0,56316.0,57096.0,58020.0,58856.0,59580.0,60389.0,61231.0,61562.0,61976,62025
.Sawyer County,16221,16249,16249.0,16391.0,16510.0,16552.0,16652.0,16624.0,16674.0,16650.0,16559.0,16557,16568
.Shawano County,40676,40801,40878.0,40976.0,41083.0,41273.0,41437.0,41639.0,41829.0,41894.0,41889.0,41949,41958
.Sheboygan County,112663,112739,113023.0,113251.0,113433.0,113832.0,114454.0,114775.0,115178.0,115652.0,115562.0,115507,115472
.Taylor County,19682,19752,19813.0,19933.0,19933.0,20186.0,20330.0,20394.0,20473.0,20577.0,20697.0,20689,20643
.Trempealeau County,27002,27080,27118.0,27249.0,27413.0,27676.0,28065.0,28286.0,28396.0,28452.0,28627.0,28816,28854
.Vernon County,28058,28050,28157.0,28288.0,28395.0,28652.0,28959.0,29123.0,29313.0,29431.0,29659.0,29773,29775
.Vilas County,21055,21162,21464.0,21766.0,21997.0,22069.0,22116.0,22064.0,21997.0,21767.0,21524.0,21430,21396
.Walworth County,91895,92328,93462.0,95370.0,97087.0,98128.0,99848.0,101026.0,101449.0,101916.0,102077.0,102228,102205
.Washburn County,16007,16034,16070.0,16174.0,16138.0,16126.0,16097.0,16098.0,16038.0,16003.0,15947.0,15911,15916
.Washington County,117529,117967,119387.0,120741.0,122143.0,124076.0,125788.0,127483.0,129203.0,130795.0,131579.0,131887,131971
.Waukesha County,360810,362169,365564.0,370051.0,373787.0,376243.0,378885.0,380799.0,384239.0,386691.0,388957.0,389891,389964
.Waupaca County,51844,51976,52092.0,52380.0,52579.0,52605.0,52508.0,52634.0,52677.0,52593.0,52392.0,52410,52369
.Waushara County,23047,23074,23343.0,24257.0,24464.0,24534.0,24564.0,24690.0,24686.0,24760.0,24554.0,24496,24467
.Winnebago County,156752,157103,158163.0,159134.0,159440.0,160130.0,161451.0,162727.0,164037.0,164910.0,166429.0,166994,167059
.Wood County,75500,75486,75376.0,75223.0,75179.0,75164.0,74981.0,74603.0,74465.0,74519.0,74627.0,74749,74793
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Wisconsin: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-55)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
