table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Mercer County,3756,3747,3750.0,3699.0,3717.0,3701.0,3684.0,3668.0,3684.0,3748.0,3776.0,3785,3777
.Miller County,23562,23617,23911.0,24082.0,24056.0,24488.0,24582.0,24759.0,24843.0,24867.0,24840.0,24748,24714
.Mississippi County,13430,13395,13424.0,13526.0,13626.0,13669.0,13872.0,14033.0,14058.0,14087.0,14146.0,14358,14390
.Moniteau County,14829,14847,14805.0,15006.0,15105.0,15082.0,15312.0,15340.0,15416.0,15424.0,15545.0,15607,15616
.Monroe County,9320,9329,9291.0,9259.0,9274.0,9254.0,9209.0,9219.0,9216.0,9157.0,9014.0,8840,8782
.Montgomery County,12140,12141,12120.0,12084.0,12095.0,12236.0,12285.0,12242.0,12299.0,12273.0,12179.0,12236,12241
.Morgan County,19239,19291,19543.0,19588.0,19831.0,20106.0,20273.0,20570.0,20716.0,20745.0,20566.0,20565,20559
.New Madrid County,19691,19657,19638.0,19416.0,19405.0,19235.0,18919.0,18821.0,18780.0,18805.0,18896.0,18956,18934
.Newton County,52596,52699,52939.0,53408.0,54347.0,55100.0,55941.0,56671.0,57470.0,57600.0,57946.0,58114,58117
.Nodaway County,21913,21897,22070.0,22239.0,22319.0,22517.0,22588.0,22698.0,22804.0,23026.0,23242.0,23370,23384
.Oregon County,10332,10327,10219.0,10328.0,10422.0,10503.0,10513.0,10669.0,10685.0,10697.0,10724.0,10881,10922
.Osage County,13019,13026,13046.0,13073.0,13315.0,13361.0,13507.0,13687.0,13648.0,13753.0,13886.0,13878,13865
.Ozark County,9536,9532,9447.0,9496.0,9582.0,9555.0,9557.0,9667.0,9655.0,9718.0,9673.0,9723,9728
.Pemiscot County,20079,20060,19887.0,19839.0,19592.0,19338.0,19211.0,18953.0,18788.0,18552.0,18378.0,18296,18263
.Perry County,18120,18134,18171.0,18318.0,18313.0,18454.0,18602.0,18672.0,18961.0,18976.0,19050.0,18971,18937
.Pettis County,39418,39486,39577.0,39543.0,39669.0,39883.0,40455.0,40937.0,41239.0,41565.0,41907.0,42201,42287
.Phelps County,39826,39945,40219.0,41193.0,41883.0,42616.0,43327.0,44025.0,44300.0,44200.0,44540.0,45156,45301
.Pike County,18347,18301,18258.0,18311.0,18426.0,18434.0,18725.0,18707.0,18588.0,18602.0,18544.0,18516,18507
.Platte County,73826,74316,76143.0,77986.0,79577.0,81106.0,82615.0,83913.0,85656.0,87003.0,88219.0,89322,89677
.Polk County,26922,26999,27421.0,27826.0,28345.0,28690.0,29308.0,30053.0,30576.0,30790.0,31085.0,31137,31139
.Pulaski County,41170,41957,43558.0,44535.0,44507.0,45301.0,45570.0,46482.0,47357.0,48300.0,50630.0,52274,52803
.Putnam County,5216,5231,5203.0,5180.0,5161.0,5131.0,5153.0,5167.0,5047.0,5028.0,4988.0,4979,4972
.Ralls County,9632,9669,9704.0,9755.0,9755.0,9792.0,9998.0,10092.0,10148.0,10117.0,10109.0,10167,10169
.Randolph County,24663,24660,24679.0,24701.0,25010.0,25211.0,25451.0,25480.0,25597.0,25597.0,25364.0,25414,25437
.Ray County,23374,23393,23427.0,23538.0,23703.0,23739.0,23605.0,23842.0,23712.0,23764.0,23541.0,23494,23474
.Reynolds County,6687,6708,6557.0,6664.0,6668.0,6717.0,6707.0,6707.0,6736.0,6688.0,6667.0,6696,6692
.Ripley County,13505,13482,13460.0,13608.0,13752.0,13843.0,13920.0,14049.0,14059.0,14039.0,14033.0,14100,14103
.St. Charles County,283939,286218,294908.0,303224.0,311405.0,319729.0,328892.0,337952.0,345395.0,351179.0,356902.0,360485,361602
.St. Clair County,9652,9698,9656.0,9692.0,9656.0,9711.0,9733.0,9694.0,9802.0,9757.0,9708.0,9805,9823
.Ste. Genevieve County,17819,17973,18013.0,18039.0,18161.0,18218.0,18233.0,18263.0,18293.0,18186.0,18156.0,18145,18126
.St. Francois County,55643,55773,56242.0,56823.0,58118.0,60829.0,62298.0,62917.0,63636.0,64280.0,64864.0,65359,65498
.St. Louis County,1016202,1016178,1016243.0,1014359.0,1011678.0,1007813.0,1004109.0,1002050.0,999389.0,998331.0,998618.0,998954,998881
.Saline County,23764,23747,23399.0,22960.0,22896.0,23058.0,23053.0,23008.0,23029.0,22967.0,23221.0,23370,23406
.Schuyler County,4173,4178,4184.0,4245.0,4264.0,4313.0,4280.0,4267.0,4313.0,4383.0,4414.0,4431,4429
.Scotland County,4983,4976,4956.0,4877.0,4879.0,4838.0,4793.0,4823.0,4830.0,4818.0,4842.0,4843,4842
.Scott County,40437,40371,40206.0,39885.0,39850.0,39704.0,39719.0,39626.0,39509.0,39293.0,39185.0,39191,39238
.Shannon County,8319,8331,8303.0,8273.0,8213.0,8254.0,8300.0,8313.0,8402.0,8420.0,8446.0,8441,8437
.Shelby County,6808,6790,6787.0,6724.0,6669.0,6661.0,6683.0,6533.0,6500.0,6421.0,6369.0,6373,6370
.Stoddard County,29720,29756,29772.0,29976.0,29908.0,30064.0,30240.0,30314.0,30253.0,30062.0,29821.0,29968,29997
.Stone County,28505,28600,28841.0,29347.0,30044.0,30542.0,30800.0,31546.0,31966.0,32119.0,32214.0,32202,32172
.Sullivan County,7228,7227,7237.0,7247.0,7042.0,6925.0,6840.0,6783.0,6706.0,6736.0,6689.0,6714,6725
.Taney County,39776,40059,40609.0,41554.0,42447.0,43381.0,44635.0,46200.0,48020.0,49711.0,50794.0,51675,51893
.Texas County,22996,23049,24174.0,24464.0,24388.0,24845.0,24961.0,25385.0,25490.0,25597.0,25790.0,26008,26048
.Vernon County,20449,20428,20514.0,20454.0,20481.0,20620.0,20722.0,20715.0,20746.0,20891.0,21071.0,21159,21162
.Warren County,24536,24745,25426.0,26266.0,27169.0,27971.0,29095.0,30175.0,31152.0,31975.0,32320.0,32513,32551
.Washington County,23318,23395,23514.0,23796.0,23956.0,24174.0,24211.0,24619.0,24856.0,25113.0,25111.0,25195,25205
.Wayne County,13237,13259,13368.0,13318.0,13435.0,13394.0,13514.0,13429.0,13356.0,13397.0,13486.0,13521,13499
.Webster County,31041,31219,31863.0,32299.0,32680.0,33394.0,34005.0,34692.0,35477.0,35938.0,35997.0,36202,36287
.Worth County,2384,2382,2324.0,2320.0,2291.0,2269.0,2231.0,2202.0,2217.0,2166.0,2199.0,2171,2155
.Wright County,17937,17926,17963.0,18147.0,18217.0,18226.0,18489.0,18554.0,18713.0,18904.0,18633.0,18815,18853
.St. Louis city,348192,347144,343243.0,338457.0,334893.0,330988.0,324945.0,320131.0,317959.0,317955.0,318842.0,319294,319156
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Missouri: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-29)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
