table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Table 1. Intercensal Estimates of the Resident Population for Counties of California: April 1, 2000 to July 1, 2010",,,,,,,,,,,,,
Geographic Area,"April 1, 20001",Intercensal Estimates (as of July 1),,,,,,,,,,"April 1, 20102","July 1, 20103"
,,2000,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,,
California,33871653,33987977,34479458.0,34871843.0,35253159.0,35574576.0,35827943.0,36021202.0,36250311.0,36604337.0,36961229.0,37253956,37349363
.Alameda County,1443705,1449840,1469484.0,1462106.0,1454163.0,1445721.0,1441545.0,1444484.0,1455715.0,1477208.0,1498539.0,1510271,1513952
.Alpine County,1206,1209,1196.0,1237.0,1233.0,1263.0,1219.0,1276.0,1274.0,1202.0,1197.0,1175,1163
.Amador County,35101,35153,35697.0,36561.0,36994.0,37400.0,38040.0,38353.0,38756.0,38248.0,38238.0,38091,38042
.Butte County,203125,203807,206193.0,209120.0,211481.0,213065.0,214752.0,216824.0,217469.0,219034.0,219777.0,220000,220072
.Calaveras County,40535,40645,41304.0,42380.0,43755.0,44530.0,45295.0,46045.0,46268.0,46265.0,45900.0,45578,45490
.Colusa County,18799,18817,19022.0,19232.0,19568.0,20207.0,20540.0,20890.0,21075.0,21134.0,21250.0,21419,21474
.Contra Costa County,948865,952810,970952.0,979862.0,987531.0,992424.0,999013.0,1000834.0,1009152.0,1023344.0,1037890.0,1049025,1052827
.Del Norte County,27505,27440,27292.0,27397.0,27601.0,27950.0,28281.0,28211.0,28415.0,28496.0,28599.0,28610,28632
.El Dorado County,156314,157162,161101.0,165195.0,168331.0,171653.0,175003.0,176773.0,177694.0,179150.0,180455.0,181058,181194
.Fresno County,798766,801288,813021.0,829762.0,847193.0,861035.0,872470.0,883862.0,895933.0,909630.0,921478.0,930450,933248
.Glenn County,26432,26416,26450.0,26651.0,27016.0,27122.0,27393.0,27652.0,27775.0,28019.0,28100.0,28122,28129
.Humboldt County,126508,126462,127520.0,128780.0,129754.0,130702.0,131497.0,132093.0,132001.0,132657.0,133744.0,134623,134794
.Imperial County,142334,142410,143707.0,145640.0,148984.0,152259.0,156113.0,160505.0,164596.0,167917.0,172008.0,174528,175234
.Inyo County,17955,17955,18117.0,18394.0,18593.0,18578.0,18478.0,18370.0,18426.0,18318.0,18544.0,18546,18513
.Kern County,661632,663803,676574.0,694059.0,714272.0,736296.0,760726.0,784511.0,803281.0,818327.0,830137.0,839631,842207
.Kings County,129470,129835,132881.0,135369.0,139393.0,143601.0,145147.0,147712.0,150420.0,152027.0,152278.0,152982,153174
.Lake County,58331,58538,60219.0,61513.0,62496.0,63116.0,63811.0,64202.0,64077.0,64392.0,64413.0,64665,64771
.Lassen County,33828,33719,33548.0,33430.0,33930.0,34458.0,34488.0,34605.0,35615.0,35221.0,35160.0,34895,34805
.Los Angeles County,9519315,9538191,9626034.0,9705913.0,9767145.0,9793263.0,9786373.0,9737955.0,9700359.0,9735147.0,9787400.0,9818605,9830420
.Madera County,123179,123587,125581.0,128369.0,132738.0,137106.0,140313.0,143622.0,146067.0,148359.0,149234.0,150865,151408
.Marin County,247301,247520,247866.0,246225.0,245054.0,243769.0,244206.0,244580.0,246248.0,248398.0,250862.0,252409,252916
.Mariposa County,17112,17101,17099.0,17243.0,17707.0,17844.0,17972.0,18219.0,18366.0,18412.0,18212.0,18251,18243
.Mendocino County,86253,86407,86841.0,87364.0,88140.0,88030.0,87981.0,87345.0,87071.0,87468.0,87722.0,87841,87828
.Merced County,211178,212258,218816.0,225351.0,231735.0,237180.0,242554.0,245338.0,248540.0,250538.0,252302.0,255793,256778
.Modoc County,9431,9406,9350.0,9362.0,9501.0,9605.0,9565.0,9617.0,9525.0,9551.0,9646.0,9686,9685
.Mono County,12839,12921,13224.0,13404.0,13352.0,13360.0,13474.0,13743.0,13678.0,13862.0,14008.0,14202,14234
.Monterey County,401752,402990,407082.0,408977.0,409725.0,408731.0,405139.0,401831.0,402376.0,406022.0,410263.0,415057,416682
.Napa County,124344,124565,126818.0,128744.0,130138.0,130387.0,130381.0,131440.0,132583.0,134093.0,135280.0,136484,136858
.Nevada County,92055,92520,93715.0,94647.0,95606.0,96512.0,97250.0,97549.0,97794.0,98200.0,98591.0,98764,98794
.Orange County,2846282,2854513,2885457.0,2908245.0,2929376.0,2941711.0,2940055.0,2932261.0,2931629.0,2957593.0,2987177.0,3010232,3018963
.Placer County,248270,251012,263615.0,276907.0,290726.0,302841.0,312762.0,321934.0,329023.0,337568.0,343810.0,348432,350048
.Plumas County,20817,20754,20820.0,20866.0,20957.0,21000.0,21010.0,20762.0,20667.0,20410.0,20169.0,20007,19950
.Riverside County,1545320,1558985,1616634.0,1687147.0,1771656.0,1856542.0,1931785.0,2012370.0,2075183.0,2109712.0,2146725.0,2189641,2203332
.Sacramento County,1223578,1229940,1266257.0,1301079.0,1328531.0,1348932.0,1360816.0,1369563.0,1381161.0,1394438.0,1408601.0,1418788,1421959
.San Benito County,53214,53781,54644.0,55056.0,55198.0,54849.0,54647.0,54124.0,54072.0,54267.0,54436.0,55269,55561
.San Bernardino County,1709479,1718037,1760731.0,1799791.0,1846115.0,1899065.0,1943924.0,1974140.0,1992161.0,2003735.0,2013960.0,2035210,2042441
.San Diego County,2813839,2827366,2869672.0,2900355.0,2914702.0,2930007.0,2938375.0,2947289.0,2975742.0,3022116.0,3061203.0,3095313,3105989
.San Francisco County,776764,777885,780865.0,772723.0,766160.0,761325.0,763016.0,768650.0,778673.0,791152.0,801922.0,805235,805463
.San Joaquin County,563660,567885,591207.0,609041.0,626778.0,642898.0,656985.0,662812.0,668080.0,671692.0,677736.0,685306,687744
.San Luis Obispo County,246746,247839,251462.0,253083.0,254674.0,256842.0,258615.0,260498.0,262770.0,266358.0,268145.0,269637,270113
.San Mateo County,707099,707820,705621.0,697628.0,693057.0,690161.0,690078.0,690176.0,693849.0,703830.0,713617.0,718451,720162
.Santa Barbara County,399293,399990,403164.0,405178.0,406810.0,407284.0,408079.0,408085.0,411243.0,415859.0,420356.0,423895,424712
.Santa Clara County,1682781,1684947,1688082.0,1669348.0,1663592.0,1663167.0,1675312.0,1691159.0,1712026.0,1740964.0,1765137.0,1781642,1787694
.Santa Cruz County,255614,255835,256045.0,254531.0,253021.0,252356.0,251377.0,251616.0,253304.0,256520.0,260009.0,262382,263054
.Shasta County,163242,163615,166408.0,170198.0,173202.0,174867.0,175615.0,176166.0,176548.0,177247.0,177279.0,177223,177291
.Sierra County,3559,3574,3518.0,3482.0,3511.0,3430.0,3378.0,3424.0,3373.0,3320.0,3248.0,3240,3236
.Siskiyou County,44305,44218,43908.0,43965.0,44287.0,44394.0,44641.0,44487.0,44465.0,44780.0,44788.0,44900,44929
.Solano County,394495,396974,404209.0,408226.0,408409.0,409301.0,408181.0,408402.0,408243.0,408972.0,410290.0,413344,414305
.Sonoma County,458586,460421,465293.0,465298.0,466489.0,466809.0,465938.0,465188.0,467356.0,473091.0,479479.0,483878,485120
.Stanislaus County,446850,449471,463761.0,477469.0,487357.0,492613.0,500020.0,504651.0,507834.0,509032.0,511536.0,514453,515358
.Sutter County,78947,79192,80138.0,82162.0,84671.0,86484.0,88764.0,91112.0,92959.0,93855.0,94366.0,94737,94806
.Tehama County,56060,56170,56685.0,57380.0,58528.0,59571.0,60602.0,61587.0,62147.0,62648.0,62891.0,63463,63604
.Trinity County,13011,12980,12859.0,13064.0,13210.0,13159.0,13440.0,13634.0,13648.0,13656.0,13762.0,13786,13804
.Tulare County,368011,368627,373171.0,379568.0,388743.0,398226.0,407970.0,414921.0,422140.0,429283.0,436987.0,442179,443688
.Tuolumne County,54522,54658,55253.0,55850.0,56513.0,56602.0,56788.0,56680.0,56339.0,56320.0,55845.0,55365,55186
.Ventura County,753230,756506,766689.0,779489.0,788070.0,793994.0,794197.0,798183.0,800027.0,806353.0,815130.0,823318,825706
.Yolo County,168660,169835,175337.0,180327.0,182954.0,185237.0,186269.0,189615.0,194339.0,197154.0,199791.0,200849,201190
.Yuba County,60249,60372,61249.0,62100.0,62733.0,63742.0,66285.0,69272.0,70761.0,71773.0,71607.0,72155,72388
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of California: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-06)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
