table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Meagher County,1928,1916,1906.0,1895.0,1913.0,1935.0,1899.0,1923.0,1908.0,1893.0,1897.0,1891,1887
.Mineral County,3871,3877,3839.0,3837.0,3936.0,3985.0,4133.0,4211.0,4156.0,4177.0,4200.0,4223,4219
.Missoula County,95803,96178,97435.0,98968.0,99976.0,100934.0,102298.0,104372.0,106110.0,107747.0,108717.0,109299,109494
.Musselshell County,4492,4471,4368.0,4353.0,4361.0,4370.0,4323.0,4398.0,4394.0,4423.0,4478.0,4538,4560
.Park County,15694,15710,15651.0,15676.0,15539.0,15509.0,15629.0,15690.0,15828.0,15896.0,15738.0,15636,15608
.Petroleum County,493,493,490.0,506.0,506.0,519.0,492.0,495.0,470.0,481.0,488.0,494,495
.Phillips County,4601,4568,4498.0,4383.0,4317.0,4295.0,4228.0,4166.0,4193.0,4182.0,4242.0,4253,4249
.Pondera County,6425,6384,6360.0,6285.0,6228.0,6140.0,6148.0,6172.0,6169.0,6117.0,6109.0,6153,6160
.Powder River County,1858,1847,1814.0,1834.0,1837.0,1789.0,1739.0,1794.0,1761.0,1756.0,1738.0,1743,1741
.Powell County,7185,7203,7033.0,6986.0,6893.0,6872.0,6997.0,7115.0,7117.0,7036.0,7093.0,7027,7022
.Prairie County,1199,1179,1208.0,1173.0,1168.0,1153.0,1098.0,1098.0,1083.0,1123.0,1139.0,1179,1189
.Ravalli County,36093,36301,36683.0,37308.0,38184.0,38739.0,39012.0,39555.0,40023.0,40223.0,39956.0,40212,40308
.Richland County,9666,9619,9424.0,9286.0,9195.0,9096.0,9207.0,9267.0,9356.0,9430.0,9679.0,9746,9759
.Roosevelt County,10632,10623,10558.0,10389.0,10344.0,10459.0,10437.0,10285.0,10166.0,10129.0,10334.0,10425,10453
.Rosebud County,9389,9399,9248.0,9196.0,9210.0,9136.0,9131.0,9057.0,9089.0,9095.0,9174.0,9233,9254
.Sanders County,10238,10287,10489.0,10466.0,10554.0,10895.0,11002.0,11178.0,11364.0,11433.0,11471.0,11413,11382
.Sheridan County,4105,4078,3952.0,3825.0,3697.0,3683.0,3573.0,3507.0,3469.0,3385.0,3387.0,3384,3377
.Silver Bow County,34625,34571,33882.0,33636.0,33474.0,33416.0,33414.0,33441.0,33489.0,33812.0,34008.0,34200,34234
.Stillwater County,8221,8247,8392.0,8441.0,8451.0,8435.0,8481.0,8659.0,8867.0,8945.0,9077.0,9117,9121
.Sweet Grass County,3601,3633,3594.0,3617.0,3591.0,3676.0,3675.0,3697.0,3778.0,3755.0,3731.0,3651,3622
.Teton County,6449,6436,6373.0,6286.0,6314.0,6209.0,6105.0,6110.0,6143.0,6143.0,6050.0,6073,6081
.Toole County,5255,5261,5228.0,5184.0,5006.0,5069.0,5130.0,5085.0,4969.0,5079.0,5245.0,5324,5337
.Treasure County,857,854,836.0,793.0,784.0,799.0,766.0,759.0,748.0,754.0,720.0,718,713
.Valley County,7673,7653,7587.0,7512.0,7427.0,7422.0,7367.0,7272.0,7332.0,7415.0,7349.0,7369,7359
.Wheatland County,2259,2243,2174.0,2193.0,2131.0,2113.0,2086.0,2035.0,2080.0,2151.0,2158.0,2168,2166
.Wibaux County,1067,1072,1032.0,1028.0,1020.0,1019.0,995.0,984.0,1014.0,986.0,1030.0,1017,1008
.Yellowstone County,129347,129570,130801.0,132165.0,133715.0,135441.0,137623.0,139582.0,141518.0,144255.0,146465.0,147972,148432
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Montana: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-30)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
