table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Taylor County,19253,19233,19379.0,19465.0,20011.0,20093.0,20515.0,20793.0,21805.0,22356.0,22482.0,22570,22566
.Union County,13428,13450,13598.0,13662.0,13787.0,14470.0,14856.0,14873.0,15419.0,15718.0,15340.0,15535,15524
.Volusia County,443385,444935,451103.0,458248.0,466074.0,476845.0,486297.0,494748.0,498935.0,497366.0,494688.0,494593,494527
.Wakulla County,22857,22924,23779.0,24458.0,25062.0,25832.0,26706.0,27785.0,28588.0,29183.0,30459.0,30776,30826
.Walton County,40561,40755,42391.0,43935.0,45578.0,47518.0,49392.0,51145.0,52355.0,53563.0,54534.0,55043,55233
.Washington County,20975,21023,21316.0,21287.0,21537.0,21967.0,22216.0,22860.0,23469.0,24706.0,24693.0,24896,24899
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Florida: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-12)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
