table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Jackson County,59607,59633,59530.0,58949.0,59282.0,59462.0,60006.0,60170.0,59518.0,59605.0,59664.0,60218,60361
.Jasper County,10113,10067,10056.0,10015.0,9970.0,10010.0,9905.0,9807.0,9776.0,9786.0,9701.0,9698,9691
.Jefferson County,40051,40041,39874.0,39805.0,39730.0,39638.0,39624.0,39545.0,39412.0,39277.0,38970.0,38827,38806
.Jersey County,21649,21642,21751.0,22001.0,22126.0,22374.0,22500.0,22736.0,22838.0,23084.0,23060.0,22985,22944
.Jo Daviess County,22296,22296,22486.0,22480.0,22701.0,22646.0,22680.0,22828.0,22758.0,22715.0,22685.0,22678,22655
.Johnson County,12877,12836,12794.0,12454.0,12969.0,12903.0,12816.0,12889.0,12792.0,12671.0,12604.0,12582,12591
.Kane County,404508,407847,423975.0,440437.0,453929.0,466884.0,475384.0,485179.0,495752.0,504437.0,511273.0,515269,516499
.Kankakee County,103825,103842,104490.0,104932.0,105794.0,106744.0,107917.0,109735.0,111499.0,112658.0,113107.0,113449,113502
.Kendall County,54539,55311,58437.0,62523.0,67740.0,73723.0,81107.0,90740.0,100917.0,108559.0,112490.0,114736,115304
.Knox County,55842,55783,55329.0,54963.0,54425.0,53909.0,53513.0,53196.0,52894.0,52836.0,52817.0,52919,52919
.Lake County,644682,648150,658986.0,668022.0,668760.0,677735.0,684419.0,689891.0,692995.0,697369.0,701042.0,703462,704596
.LaSalle County,111599,111600,112212.0,111904.0,110949.0,112135.0,112565.0,113139.0,113794.0,114171.0,113999.0,113924,113840
.Lawrence County,15449,15432,15527.0,16045.0,16455.0,16562.0,16910.0,16730.0,16952.0,16935.0,16802.0,16833,16825
.Lee County,36062,36092,36100.0,35825.0,35586.0,35704.0,35635.0,35905.0,36191.0,36272.0,36189.0,36031,35941
.Livingston County,39734,39751,39881.0,39519.0,39095.0,39145.0,39062.0,38978.0,39069.0,39071.0,39054.0,38950,38878
.Logan County,31199,31161,30934.0,30873.0,30958.0,30981.0,30795.0,30562.0,30498.0,30513.0,30342.0,30305,30286
.McDonough County,32906,32841,32789.0,32802.0,32971.0,32798.0,32848.0,32868.0,32945.0,32615.0,32611.0,32612,32609
.McHenry County,259524,261084,267632.0,274441.0,281743.0,287997.0,294280.0,300630.0,305117.0,307246.0,308067.0,308760,309192
.McLean County,150384,150844,152713.0,155882.0,157795.0,159096.0,160299.0,162925.0,165223.0,166825.0,168727.0,169572,169832
.Macon County,114690,114499,113604.0,112564.0,111572.0,111181.0,111083.0,110808.0,110751.0,110588.0,110732.0,110768,110715
.Macoupin County,49008,48972,48788.0,48719.0,48690.0,48612.0,48418.0,48176.0,48195.0,48092.0,47630.0,47765,47808
.Madison County,259019,259204,260343.0,261130.0,262566.0,263722.0,264759.0,266164.0,267382.0,268232.0,268978.0,269282,269271
.Marion County,41678,41665,41393.0,40971.0,40602.0,40229.0,39941.0,40037.0,39898.0,39794.0,39465.0,39437,39417
.Marshall County,13159,13137,12917.0,12939.0,12911.0,13007.0,12952.0,12896.0,12896.0,12725.0,12671.0,12640,12629
.Mason County,16034,16001,15960.0,15847.0,15717.0,15671.0,15471.0,15153.0,15078.0,14962.0,14787.0,14666,14625
.Massac County,15163,15136,15077.0,15206.0,15205.0,15444.0,15477.0,15397.0,15471.0,15408.0,15435.0,15429,15414
.Menard County,12483,12476,12503.0,12525.0,12562.0,12641.0,12556.0,12570.0,12746.0,12780.0,12720.0,12705,12695
.Mercer County,16940,16937,16910.0,16914.0,16829.0,16795.0,16694.0,16642.0,16598.0,16650.0,16438.0,16434,16426
.Monroe County,27625,27764,28302.0,29070.0,29771.0,30422.0,31007.0,31644.0,32139.0,32533.0,32848.0,32957,32990
.Montgomery County,30646,30657,30516.0,30550.0,30355.0,30394.0,30288.0,30378.0,30295.0,30276.0,30124.0,30104,30076
.Morgan County,36627,36638,36403.0,36262.0,36241.0,36332.0,36101.0,35966.0,35936.0,35761.0,35602.0,35547,35510
.Moultrie County,14288,14327,14324.0,14362.0,14432.0,14521.0,14587.0,14565.0,14666.0,14743.0,14787.0,14846,14853
.Ogle County,51001,51275,51468.0,51758.0,52227.0,52536.0,52893.0,53358.0,53634.0,53802.0,53621.0,53497,53477
.Peoria County,183466,183186,182348.0,182685.0,182338.0,182613.0,182868.0,183446.0,184048.0,184803.0,186930.0,186494,186311
.Perry County,23091,23055,23006.0,22708.0,22631.0,22630.0,22608.0,22692.0,22596.0,22434.0,22374.0,22350,22343
.Piatt County,16385,16387,16357.0,16216.0,16375.0,16463.0,16649.0,16682.0,16664.0,16716.0,16774.0,16729,16705
.Pike County,17362,17320,17178.0,17031.0,16866.0,16910.0,16862.0,16632.0,16772.0,16615.0,16473.0,16430,16408
.Pope County,4397,4411,4376.0,4334.0,4393.0,4424.0,4346.0,4397.0,4439.0,4393.0,4431.0,4470,4471
.Pulaski County,7333,7294,7118.0,7001.0,6859.0,6733.0,6575.0,6434.0,6359.0,6198.0,6164.0,6161,6157
.Putnam County,6077,6065,6052.0,6061.0,6074.0,6015.0,5977.0,5931.0,5987.0,5989.0,5997.0,6006,6007
.Randolph County,33897,33910,34127.0,33512.0,33410.0,33714.0,33588.0,33688.0,33598.0,33584.0,33528.0,33476,33437
.Richland County,16291,16259,16162.0,16326.0,16305.0,16270.0,16258.0,16171.0,16153.0,16061.0,16229.0,16233,16215
.Rock Island County,149390,149134,148734.0,148286.0,147384.0,147291.0,147067.0,147131.0,147918.0,147501.0,147552.0,147546,147517
.St. Clair County,256043,256462,256540.0,257952.0,258448.0,260214.0,261255.0,263445.0,264764.0,266518.0,268489.0,270056,270419
.Saline County,26752,26603,26249.0,26060.0,25832.0,25763.0,25526.0,25482.0,25390.0,25140.0,24911.0,24913,24932
.Sangamon County,188974,189152,189924.0,190756.0,191339.0,191885.0,192432.0,193317.0,194025.0,195094.0,196180.0,197465,197822
.Schuyler County,7181,7199,7123.0,7175.0,7236.0,7374.0,7508.0,7513.0,7545.0,7543.0,7489.0,7544,7543
.Scott County,5539,5549,5541.0,5505.0,5507.0,5467.0,5457.0,5392.0,5388.0,5373.0,5373.0,5355,5342
.Shelby County,22884,22850,22702.0,22656.0,22625.0,22484.0,22445.0,22379.0,22314.0,22398.0,22386.0,22363,22335
.Stark County,6330,6317,6308.0,6268.0,6196.0,6172.0,6136.0,6156.0,6143.0,6109.0,6043.0,5994,5977
.Stephenson County,48995,48920,48625.0,48367.0,48503.0,48479.0,48105.0,47917.0,47794.0,47805.0,47792.0,47711,47649
.Tazewell County,128465,128520,128468.0,128722.0,128770.0,129656.0,130784.0,131804.0,133131.0,133893.0,135054.0,135394,135433
.Union County,18311,18267,18116.0,18092.0,18116.0,18048.0,18071.0,18082.0,18066.0,17965.0,17909.0,17808,17775
.Vermilion County,83929,83821,83646.0,83299.0,82996.0,82955.0,82728.0,82715.0,82258.0,81930.0,81710.0,81625,81551
.Wabash County,12932,12895,12755.0,12640.0,12561.0,12486.0,12451.0,12354.0,12237.0,12158.0,12040.0,11947,11914
.Warren County,18736,18680,18471.0,18388.0,18227.0,17894.0,17874.0,17839.0,17828.0,17665.0,17689.0,17707,17702
.Washington County,15150,15162,15258.0,15129.0,15189.0,15106.0,14950.0,15008.0,14890.0,14855.0,14755.0,14716,14698
.Wayne County,17149,17112,17068.0,17007.0,16947.0,16881.0,16910.0,16829.0,16951.0,16930.0,16788.0,16760,16734
.White County,15381,15333,15286.0,15138.0,15011.0,15089.0,15074.0,14942.0,14796.0,14868.0,14767.0,14665,14626
.Whiteside County,60662,60615,60511.0,60022.0,59489.0,59352.0,59094.0,59033.0,58819.0,58784.0,58667.0,58498,58448
.Will County,502211,507629,530086.0,553714.0,579547.0,605934.0,627610.0,650779.0,664048.0,671392.0,674970.0,677560,678697
.Williamson County,61300,61279,61737.0,62137.0,62510.0,63379.0,63875.0,64424.0,65201.0,65674.0,66229.0,66357,66369
.Winnebago County,278441,278981,280009.0,281162.0,283230.0,284337.0,286178.0,289405.0,293991.0,295726.0,295612.0,295266,295127
.Woodford County,35491,35499,35559.0,35698.0,36041.0,36514.0,37032.0,37385.0,37961.0,38452.0,38675.0,38664,38659
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Illinois: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-17)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
