table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.James City County,48096,48536,49786.0,51722.0,53734.0,56182.0,58428.0,61133.0,63007.0,64436.0,66118.0,67009,67237
.King and Queen County,6624,6620,6607.0,6586.0,6558.0,6739.0,6792.0,6915.0,6948.0,6916.0,6893.0,6945,6959
.King George County,16811,16916,17136.0,17717.0,18326.0,19124.0,20476.0,21519.0,22444.0,22996.0,23335.0,23584,23675
.King William County,13155,13238,13412.0,13589.0,13808.0,13975.0,14278.0,14874.0,15296.0,15604.0,15768.0,15935,16003
.Lancaster County,11557,11549,11401.0,11417.0,11519.0,11514.0,11533.0,11551.0,11573.0,11481.0,11403.0,11391,11380
.Lee County,23583,23548,23320.0,24278.0,24967.0,25168.0,25150.0,25228.0,25322.0,25463.0,25578.0,25587,25578
.Loudoun County,169599,173907,189910.0,203543.0,220366.0,238299.0,254909.0,267194.0,279704.0,292570.0,303661.0,312311,315134
.Louisa County,25691,25819,26320.0,27027.0,27867.0,28582.0,29835.0,30946.0,31716.0,32475.0,32840.0,33153,33262
.Lunenburg County,13152,13093,13050.0,13109.0,13064.0,12952.0,13030.0,13070.0,13024.0,12936.0,12887.0,12914,12922
.Madison County,12509,12535,12643.0,12838.0,12865.0,12902.0,13106.0,13291.0,13429.0,13332.0,13358.0,13308,13299
.Mathews County,9160,9142,9145.0,9118.0,9091.0,9021.0,8962.0,8987.0,9026.0,9041.0,8997.0,8978,8971
.Mecklenburg County,32387,32384,32425.0,32528.0,32546.0,32547.0,32554.0,32642.0,32823.0,32920.0,32815.0,32727,32671
.Middlesex County,9895,9932,10007.0,10029.0,10238.0,10399.0,10526.0,10732.0,10763.0,10806.0,10875.0,10959,10977
.Montgomery County,83632,83799,85236.0,85746.0,86708.0,87289.0,88696.0,90062.0,91548.0,92724.0,93772.0,94392,94531
.Nelson County,14440,14451,14496.0,14614.0,14718.0,14699.0,14828.0,14809.0,14993.0,15050.0,15090.0,15020,15003
.New Kent County,13472,13537,13876.0,14192.0,14764.0,15317.0,15953.0,16680.0,17254.0,17728.0,18057.0,18429,18556
.Northampton County,13096,13025,12843.0,12729.0,12714.0,12759.0,12771.0,12776.0,12649.0,12586.0,12460.0,12389,12388
.Northumberland County,12257,12229,12239.0,12451.0,12543.0,12487.0,12501.0,12430.0,12466.0,12496.0,12379.0,12330,12326
.Nottoway County,15738,15773,15849.0,15756.0,15693.0,15628.0,15795.0,15719.0,15799.0,15847.0,15894.0,15853,15837
.Orange County,25870,25981,26431.0,27128.0,27951.0,28658.0,29990.0,31438.0,32273.0,33077.0,33329.0,33481,33535
.Page County,23151,23149,23171.0,23265.0,23531.0,23527.0,23708.0,24045.0,24222.0,24208.0,24076.0,24042,24027
.Patrick County,19429,19418,19293.0,19071.0,18979.0,18836.0,18802.0,18766.0,18748.0,18677.0,18562.0,18490,18464
.Pittsylvania County,61790,61835,62037.0,61975.0,62107.0,62279.0,62467.0,62586.0,62803.0,63472.0,63386.0,63506,63488
.Powhatan County,22377,22585,23090.0,24105.0,24888.0,25568.0,26372.0,27391.0,27599.0,27745.0,27983.0,28046,28071
.Prince Edward County,19719,19708,19737.0,20264.0,20203.0,20639.0,21341.0,21722.0,22293.0,22959.0,23260.0,23368,23379
.Prince George County,33112,33100,33586.0,34258.0,34345.0,34925.0,34798.0,34575.0,34466.0,35059.0,35828.0,35725,35716
.Prince William County,281317,284565,298843.0,311749.0,323377.0,337439.0,350612.0,359174.0,368016.0,374776.0,389001.0,402002,406110
.Pulaski County,35129,35144,35120.0,34817.0,34789.0,34829.0,34748.0,34891.0,35058.0,35051.0,34988.0,34872,34829
.Rappahannock County,6994,6980,7157.0,7197.0,7200.0,7289.0,7384.0,7348.0,7403.0,7420.0,7333.0,7373,7376
.Richmond County,8813,8803,8924.0,9003.0,9103.0,9202.0,9213.0,9328.0,9426.0,9386.0,9251.0,9254,9248
.Roanoke County,85700,85744,85941.0,86569.0,87338.0,88177.0,89245.0,90489.0,91120.0,91704.0,92215.0,92376,92389
.Rockbridge County,20785,20835,20905.0,20989.0,21189.0,21432.0,21738.0,21931.0,22228.0,22363.0,22269.0,22307,22294
.Rockingham County,67825,67977,68671.0,69315.0,69975.0,70789.0,72030.0,73000.0,74274.0,75075.0,75850.0,76314,76413
.Russell County,29250,29251,29001.0,28741.0,28766.0,28546.0,28508.0,28618.0,28889.0,28831.0,29012.0,28897,28862
.Scott County,23395,23351,23127.0,23048.0,22978.0,22954.0,23084.0,23272.0,23302.0,23237.0,23212.0,23177,23147
.Shenandoah County,35068,35240,35835.0,36525.0,37309.0,38272.0,39406.0,40610.0,41214.0,41720.0,41743.0,41993,42053
.Smyth County,33069,33079,32931.0,32849.0,32733.0,32570.0,32519.0,32632.0,32449.0,32386.0,32283.0,32208,32163
.Southampton County,17482,17493,17489.0,17353.0,17409.0,17535.0,17810.0,18028.0,18571.0,18706.0,18607.0,18570,18552
.Spotsylvania County,90289,91387,96326.0,101802.0,106525.0,110580.0,115017.0,117891.0,119083.0,120195.0,121038.0,122397,122853
.Stafford County,92456,93625,98320.0,103943.0,109166.0,113798.0,117611.0,119892.0,122526.0,124323.0,126449.0,128961,129745
.Surry County,6824,6833,6829.0,6886.0,6901.0,6873.0,6865.0,6991.0,7042.0,7061.0,7037.0,7058,7064
.Sussex County,12507,12456,12318.0,12109.0,12205.0,12014.0,11933.0,12193.0,12191.0,12215.0,12175.0,12087,12060
.Tazewell County,44599,44418,43985.0,43995.0,44042.0,44102.0,44025.0,44195.0,44169.0,45020.0,45069.0,45078,45078
.Warren County,31553,31690,32222.0,33031.0,33797.0,34434.0,35405.0,36231.0,36814.0,37259.0,37240.0,37575,37676
.Washington County,51152,51230,51441.0,51670.0,51908.0,52341.0,52940.0,53322.0,54216.0,54475.0,54722.0,54876,54877
.Westmoreland County,16684,16644,16518.0,16528.0,16718.0,16658.0,16757.0,16841.0,17127.0,17305.0,17448.0,17454,17463
.Wise County,42153,42077,41810.0,41667.0,41640.0,41591.0,41585.0,41531.0,41543.0,41489.0,41454.0,41452,41463
.Wythe County,27601,27621,27585.0,27710.0,27859.0,27947.0,28349.0,28628.0,28827.0,29123.0,29216.0,29235,29230
.York County,56748,57119,58651.0,60126.0,60620.0,61926.0,63076.0,63912.0,64710.0,64944.0,65197.0,65464,65467
.Alexandria city,128278,129225,130932.0,130614.0,129421.0,128765.0,128181.0,127676.0,129175.0,132949.0,137523.0,139966,140912
.Bedford city,6421,6425,6400.0,6320.0,6237.0,6198.0,6186.0,6147.0,6169.0,6150.0,6174.0,6222,6243
.Bristol city,17346,17289,17330.0,17087.0,17465.0,17536.0,17493.0,17684.0,17540.0,17631.0,17842.0,17835,17822
.Buena Vista city,6367,6381,6423.0,6412.0,6555.0,6588.0,6634.0,6679.0,6618.0,6664.0,6677.0,6650,6627
.Charlottesville city,41280,41351,41436.0,41449.0,40695.0,40281.0,40597.0,41066.0,41538.0,42130.0,43054.0,43475,43547
.Chesapeake city,199153,200224,202325.0,203970.0,206909.0,211927.0,215128.0,217271.0,217450.0,218458.0,220176.0,222209,222986
.Colonial Heights city,16909,16905,17002.0,17026.0,17056.0,17296.0,17348.0,17604.0,17462.0,17387.0,17525.0,17411,17381
.Covington city,6294,6281,6319.0,6283.0,6230.0,6192.0,6073.0,5979.0,6057.0,5991.0,5948.0,5961,5971
.Danville city,48312,48104,47415.0,46929.0,46515.0,45788.0,45086.0,44586.0,44162.0,43765.0,43496.0,43055,42928
.Emporia city,5651,5655,5618.0,5736.0,5693.0,5659.0,5657.0,5734.0,5755.0,5820.0,5865.0,5927,5937
.Fairfax city,21576,21600,21668.0,21603.0,21518.0,21160.0,20860.0,21407.0,21682.0,22112.0,22418.0,22565,22671
.Falls Church city,10432,10441,10550.0,10600.0,10596.0,10589.0,10840.0,10852.0,10947.0,11219.0,11787.0,12332,12520
.Franklin city,8351,8269,8160.0,8044.0,8113.0,8177.0,8278.0,8489.0,8611.0,8538.0,8489.0,8582,8619
.Fredericksburg city,19367,19461,20061.0,20501.0,20659.0,21567.0,21660.0,22479.0,22898.0,23277.0,23775.0,24286,24445
.Galax city,6911,6921,6775.0,6738.0,6744.0,6790.0,6821.0,6879.0,6880.0,6888.0,6966.0,7042,7067
.Hampton city,146436,146054,143432.0,141844.0,140413.0,140200.0,141314.0,140839.0,140222.0,138957.0,137833.0,137436,137381
.Harrisonburg city,40390,40437,41646.0,42837.0,43176.0,43753.0,44572.0,45858.0,46551.0,47286.0,48294.0,48914,49041
.Hopewell city,22278,22277,22147.0,22291.0,22046.0,21998.0,22131.0,22295.0,22549.0,22576.0,22455.0,22591,22655
.Lexington city,6873,6825,6858.0,6842.0,6750.0,6810.0,6903.0,6978.0,6956.0,6963.0,7006.0,7042,7046
.Lynchburg city,65306,65330,65003.0,65263.0,66496.0,67021.0,68773.0,70919.0,72869.0,74018.0,75137.0,75568,75686
.Manassas city,34692,34914,35341.0,35878.0,36253.0,36564.0,36452.0,35631.0,34969.0,34858.0,36674.0,37821,38201
.Manassas Park city,10226,10305,10777.0,11150.0,11357.0,11982.0,12451.0,12490.0,12677.0,12744.0,13613.0,14273,14450
.Martinsville city,15418,15331,15173.0,14867.0,14796.0,14448.0,14405.0,14281.0,14042.0,14040.0,14012.0,13821,13769
.Newport News city,180272,180236,181873.0,183061.0,183404.0,185204.0,183651.0,183581.0,182528.0,181287.0,181000.0,180719,180712
.Norfolk city,234463,234986,236489.0,241704.0,239286.0,243836.0,239650.0,243406.0,241248.0,241201.0,241725.0,242803,243135
.Norton city,3945,3916,3896.0,3929.0,3944.0,3847.0,3767.0,3825.0,3869.0,3861.0,3903.0,3958,3971
.Petersburg city,33752,33561,33183.0,32803.0,32645.0,32292.0,31930.0,32181.0,32318.0,32321.0,32168.0,32420,32527
.Poquoson city,11566,11582,11523.0,11697.0,11797.0,11772.0,11879.0,12008.0,12089.0,12103.0,12153.0,12150,12141
.Portsmouth city,100580,100337,99166.0,98297.0,97184.0,97428.0,98069.0,99213.0,97831.0,95802.0,95384.0,95535,95696
.Radford city,15878,15872,16193.0,15963.0,15691.0,15743.0,15995.0,16163.0,16341.0,16304.0,16361.0,16408,16423
.Richmond city,196991,196782,197575.0,197513.0,197306.0,196878.0,197465.0,198618.0,200201.0,202254.0,203678.0,204214,204389
.Roanoke city,95006,94941,94931.0,93956.0,93716.0,93614.0,93932.0,94247.0,94916.0,95813.0,97023.0,97032,96967
.Salem city,24723,24747,24487.0,24554.0,24465.0,24096.0,24310.0,24508.0,24482.0,24673.0,24684.0,24802,24860
.Staunton city,23951,23896,23734.0,23691.0,23726.0,23501.0,23603.0,23638.0,23920.0,23945.0,23764.0,23746,23765
.Suffolk city,63699,64216,66448.0,69274.0,72721.0,75725.0,77957.0,80291.0,81273.0,82603.0,83648.0,84585,84906
.Virginia Beach city,425236,426918,428396.0,430183.0,431600.0,437494.0,436210.0,437739.0,434732.0,433331.0,435004.0,437994,439172
.Waynesboro city,19617,19661,19744.0,20010.0,20163.0,20351.0,20533.0,20728.0,20747.0,20920.0,20985.0,21006,21045
.Williamsburg city,11998,12012,12024.0,11829.0,11796.0,11986.0,12400.0,12810.0,13142.0,13296.0,13687.0,14068,14170
.Winchester city,23599,23699,24224.0,24602.0,24649.0,25175.0,25565.0,25757.0,25701.0,26004.0,26036.0,26203,26268
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Virginia: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-51)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
