table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Table 1. Intercensal Estimates of the Resident Population for Counties of Minnesota: April 1, 2000 to July 1, 2010",,,,,,,,,,,,,
Geographic Area,"April 1, 20001",Intercensal Estimates (as of July 1),,,,,,,,,,"April 1, 20102","July 1, 20103"
,,2000,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,,
Minnesota,4919631,4933692,4982796.0,5018935.0,5053572.0,5087713.0,5119598.0,5163555.0,5207203.0,5247018.0,5281203.0,5303925,5310584
.Aitkin County,15221,15282,15334.0,15616.0,15795.0,16028.0,16162.0,16357.0,16481.0,16422.0,16168.0,16202,16195
.Anoka County,298164,299780,304823.0,308702.0,311863.0,316643.0,319830.0,323590.0,325767.0,327427.0,329635.0,330844,331302
.Becker County,30006,30188,30392.0,30777.0,31244.0,31625.0,31753.0,32057.0,32142.0,32244.0,32407.0,32504,32520
.Beltrami County,39638,39789,40406.0,41049.0,41659.0,42100.0,42700.0,43066.0,43281.0,43815.0,44226.0,44442,44518
.Benton County,34242,34470,35346.0,36117.0,36760.0,37072.0,37409.0,37617.0,38007.0,38200.0,38418.0,38451,38499
.Big Stone County,5816,5777,5678.0,5677.0,5598.0,5444.0,5445.0,5375.0,5366.0,5328.0,5285.0,5269,5264
.Blue Earth County,55931,55988,56808.0,57542.0,58554.0,59116.0,59918.0,61100.0,61974.0,62860.0,63565.0,64013,64098
.Brown County,26916,26877,26932.0,26905.0,26754.0,26666.0,26260.0,26252.0,26130.0,25992.0,25890.0,25893,25884
.Carlton County,31705,31784,32110.0,32740.0,33343.0,33950.0,34367.0,34538.0,34596.0,34986.0,35269.0,35386,35399
.Carver County,70243,70843,72945.0,75393.0,78005.0,80473.0,83258.0,85657.0,87270.0,88812.0,90242.0,91042,91361
.Cass County,27148,27292,27587.0,27853.0,28004.0,28338.0,28683.0,28754.0,28681.0,28733.0,28483.0,28567,28587
.Chippewa County,12937,12913,12815.0,12741.0,12604.0,12531.0,12581.0,12525.0,12401.0,12376.0,12360.0,12441,12463
.Chisago County,41116,41611,43466.0,45375.0,47322.0,49054.0,50283.0,51444.0,52312.0,53012.0,53526.0,53887,53925
.Clay County,51227,51308,51513.0,51772.0,52183.0,53251.0,54122.0,55072.0,55805.0,57056.0,58351.0,58999,59162
.Clearwater County,8432,8389,8384.0,8441.0,8424.0,8466.0,8471.0,8476.0,8541.0,8603.0,8645.0,8695,8699
.Cook County,5164,5178,5155.0,5164.0,5172.0,5180.0,5158.0,5210.0,5217.0,5255.0,5203.0,5176,5172
.Cottonwood County,12190,12167,12140.0,12104.0,12096.0,12151.0,11967.0,11789.0,11748.0,11701.0,11632.0,11687,11689
.Crow Wing County,54985,55184,55973.0,57013.0,58023.0,58814.0,59606.0,60654.0,61484.0,62178.0,62307.0,62500,62559
.Dakota County,355923,357848,363602.0,368252.0,372265.0,377143.0,381829.0,386228.0,390767.0,393900.0,396906.0,398552,399100
.Dodge County,17735,17857,18118.0,18529.0,18802.0,19162.0,19391.0,19601.0,19613.0,19876.0,19921.0,20087,20135
.Douglas County,32808,32882,33201.0,33601.0,34125.0,34555.0,35110.0,35472.0,35903.0,36108.0,36076.0,36009,35988
.Faribault County,16180,16143,15929.0,15799.0,15628.0,15554.0,15255.0,15150.0,14986.0,14790.0,14651.0,14553,14516
.Fillmore County,21113,21142,21184.0,21233.0,21248.0,21188.0,21138.0,21043.0,21092.0,20991.0,20921.0,20866,20844
.Freeborn County,32584,32555,32474.0,32053.0,32031.0,31948.0,31704.0,31622.0,31511.0,31270.0,31313.0,31255,31219
.Goodhue County,44139,44154,44574.0,44927.0,45029.0,45329.0,45339.0,45598.0,45866.0,45919.0,46035.0,46183,46230
.Grant County,6286,6265,6261.0,6295.0,6236.0,6174.0,6165.0,6127.0,6138.0,6113.0,6022.0,6018,6010
.Hennepin County,1116162,1117775,1123375.0,1120730.0,1119458.0,1118756.0,1117015.0,1119507.0,1126585.0,1135173.0,1146721.0,1152425,1154623
.Houston County,19725,19730,19863.0,19784.0,19715.0,19582.0,19573.0,19506.0,19392.0,19159.0,19051.0,19027,19022
.Hubbard County,18314,18401,18533.0,18820.0,19049.0,19453.0,19652.0,19783.0,20123.0,20346.0,20389.0,20428,20386
.Isanti County,31280,31459,32428.0,33410.0,34753.0,35592.0,36400.0,37183.0,37711.0,37851.0,37809.0,37816,37857
.Itasca County,43909,43927,43810.0,43882.0,44212.0,44221.0,44338.0,44405.0,44809.0,44852.0,45066.0,45058,45043
.Jackson County,11242,11186,10952.0,10945.0,10794.0,10693.0,10595.0,10583.0,10523.0,10364.0,10276.0,10266,10270
.Kanabec County,14987,15041,15266.0,15449.0,15877.0,16080.0,16259.0,16360.0,16495.0,16535.0,16294.0,16239,16209
.Kandiyohi County,41193,41141,41272.0,41069.0,41364.0,41456.0,41487.0,41537.0,41639.0,41840.0,42058.0,42239,42270
.Kittson County,5279,5260,5188.0,5075.0,4974.0,4898.0,4846.0,4746.0,4640.0,4614.0,4561.0,4552,4541
.Koochiching County,14351,14288,14124.0,14001.0,13965.0,13919.0,13851.0,13705.0,13577.0,13432.0,13276.0,13311,13314
.Lac qui Parle County,8073,8057,7914.0,7891.0,7793.0,7674.0,7574.0,7415.0,7419.0,7342.0,7302.0,7259,7238
.Lake County,11053,11083,11145.0,11128.0,11162.0,11100.0,11014.0,10962.0,10938.0,10872.0,10872.0,10866,10858
.Lake of the Woods County,4508,4488,4452.0,4326.0,4371.0,4401.0,4374.0,4321.0,4205.0,4128.0,4043.0,4045,4040
.Le Sueur County,25416,25459,25654.0,25909.0,26395.0,26811.0,27016.0,27480.0,27870.0,27816.0,27730.0,27703,27699
