table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Cameron Parish,9965,9937,9875.0,9834.0,9851.0,9851.0,9846.0,7719.0,7517.0,7434.0,6930.0,6839,6799
.Catahoula Parish,10905,10882,10767.0,10635.0,10542.0,10448.0,10258.0,10423.0,10481.0,10567.0,10471.0,10407,10381
.Claiborne Parish,16850,16811,16810.0,16728.0,16825.0,16855.0,16908.0,17109.0,17149.0,17169.0,17230.0,17195,17141
.Concordia Parish,20221,20225,20134.0,20132.0,20074.0,19972.0,19885.0,20315.0,20244.0,20420.0,20726.0,20822,20806
.De Soto Parish,25489,25502,25449.0,25598.0,25675.0,25958.0,26029.0,26175.0,26413.0,26590.0,26413.0,26656,26734
.East Baton Rouge Parish,412899,412958,411666.0,411024.0,412553.0,414162.0,413812.0,433474.0,433344.0,433723.0,437623.0,440171,440909
.East Carroll Parish,9415,9384,9136.0,8911.0,8750.0,8588.0,8374.0,8188.0,8102.0,7939.0,7862.0,7759,7731
.East Feliciana Parish,21348,21298,20978.0,20667.0,20502.0,20266.0,20093.0,20559.0,20432.0,20415.0,20487.0,20267,20190
.Evangeline Parish,35502,35414,35155.0,34894.0,34513.0,34399.0,34532.0,34839.0,34873.0,34316.0,34078.0,33984,33990
.Franklin Parish,21264,21261,21070.0,20939.0,20942.0,20895.0,20660.0,20685.0,20740.0,20758.0,20677.0,20767,20773
.Grant Parish,18697,18734,18896.0,19133.0,19420.0,19878.0,20386.0,21039.0,21268.0,21657.0,22069.0,22309,22341
.Iberia Parish,73277,73170,72993.0,72862.0,72760.0,72590.0,72641.0,73362.0,73482.0,73522.0,73372.0,73240,73236
.Iberville Parish,33319,33321,33327.0,33242.0,33042.0,32717.0,32697.0,33519.0,33603.0,33685.0,33393.0,33387,33364
.Jackson Parish,15408,15415,15517.0,15470.0,15575.0,15650.0,15674.0,15950.0,15922.0,16105.0,16118.0,16274,16297
.Jefferson Parish,455406,454936,453154.0,453429.0,454533.0,456602.0,456554.0,426285.0,432683.0,431759.0,431921.0,432552,432449
.Jefferson Davis Parish,31432,31506,31232.0,31113.0,31091.0,31076.0,31202.0,31489.0,31379.0,31497.0,31530.0,31594,31605
.Lafayette Parish,190234,190516,191725.0,194565.0,196710.0,199338.0,202053.0,209424.0,211826.0,215139.0,219466.0,221578,222051
.Lafourche Parish,89745,89775,90105.0,90994.0,91899.0,92580.0,92656.0,94385.0,94745.0,95603.0,96080.0,96318,96328
.La Salle Parish,14276,14271,14207.0,14359.0,14356.0,14366.0,14313.0,14519.0,14570.0,14667.0,14717.0,14890,14928
.Lincoln Parish,42503,42575,42625.0,42808.0,43539.0,44272.0,44580.0,44867.0,45323.0,45726.0,46270.0,46735,46801
.Livingston Parish,91889,92648,95597.0,99007.0,102146.0,106048.0,109208.0,115722.0,119528.0,123962.0,126230.0,128026,128549
.Madison Parish,13724,13704,13493.0,13180.0,12959.0,12806.0,12663.0,12537.0,12410.0,12340.0,12040.0,12093,12102
.Morehouse Parish,31037,30961,30605.0,30319.0,30224.0,29891.0,29355.0,29079.0,28478.0,28311.0,28147.0,27979,27925
.Natchitoches Parish,39077,39089,38844.0,39178.0,38924.0,38950.0,39107.0,38984.0,39114.0,39244.0,39425.0,39566,39605
.Orleans Parish,484692,485610,487363.0,489722.0,492187.0,493765.0,494294.0,230172.0,268751.0,301842.0,327803.0,343829,347858
.Ouachita Parish,147256,147271,146789.0,147728.0,148549.0,149293.0,149476.0,151183.0,151157.0,151727.0,153058.0,153720,153910
.Plaquemines Parish,26749,26758,27029.0,27462.0,28169.0,29390.0,29558.0,22329.0,22709.0,22677.0,22730.0,23042,23106
.Pointe Coupee Parish,22761,22759,22574.0,22451.0,22369.0,22332.0,22075.0,22754.0,22848.0,22966.0,22847.0,22802,22771
.Rapides Parish,126390,126445,126206.0,126283.0,126597.0,127095.0,127544.0,130103.0,130238.0,130785.0,131095.0,131613,131779
.Red River Parish,9621,9598,9494.0,9464.0,9468.0,9433.0,9295.0,9281.0,9245.0,9185.0,9117.0,9091,9079
.Richland Parish,20989,20935,20880.0,20784.0,20576.0,20487.0,20466.0,20661.0,20670.0,20727.0,20664.0,20725,20736
.Sabine Parish,23434,23475,23379.0,23380.0,23527.0,23539.0,23690.0,23954.0,24090.0,24124.0,24199.0,24233,24229
.St. Bernard Parish,67230,67278,68028.0,68964.0,69621.0,70547.0,71300.0,16563.0,23613.0,28879.0,32878.0,35897,36762
.St. Charles Parish,48019,48118,48461.0,49117.0,49338.0,49939.0,50670.0,52453.0,52765.0,52516.0,52719.0,52780,52771
.St. Helena Parish,10553,10548,10524.0,10592.0,10549.0,10548.0,10521.0,11089.0,11070.0,11106.0,11154.0,11203,11205
.St. James Parish,21193,21201,21291.0,21365.0,21274.0,21229.0,21399.0,21964.0,22164.0,22095.0,22231.0,22102,22026
.St. John the Baptist Parish,43181,43248,43580.0,43878.0,44316.0,44822.0,45296.0,47296.0,47386.0,46811.0,46336.0,45924,45813
.St. Landry Parish,87662,87420,86416.0,85713.0,85034.0,84487.0,83952.0,85128.0,84710.0,84427.0,83825.0,83384,83454
.St. Martin Parish,48535,48583,48971.0,49228.0,49482.0,49754.0,49890.0,51044.0,51410.0,51914.0,52025.0,52160,52214
.St. Mary Parish,53539,53377,53044.0,53109.0,53245.0,53288.0,53015.0,54152.0,54104.0,54352.0,54551.0,54650,54579
.St. Tammany Parish,191270,192131,195622.0,200701.0,205708.0,211405.0,217358.0,223133.0,226294.0,229252.0,231224.0,233740,234568
.Tangipahoa Parish,100481,100716,101657.0,102511.0,103782.0,105335.0,106987.0,114102.0,116792.0,118621.0,120009.0,121097,121425
.Tensas Parish,6608,6535,6334.0,6150.0,5941.0,5785.0,5700.0,5719.0,5513.0,5376.0,5311.0,5252,5231
.Terrebonne Parish,104772,104756,105255.0,105698.0,106257.0,106783.0,107811.0,109994.0,110656.0,111453.0,111689.0,111860,111861
.Union Parish,22798,22762,22783.0,22624.0,22757.0,22676.0,22765.0,22919.0,22770.0,22698.0,22609.0,22721,22754
.Vermilion Parish,54104,54094,54217.0,54638.0,54754.0,55113.0,55828.0,56388.0,56835.0,57421.0,57684.0,57999,58070
.Vernon Parish,52539,52744,52958.0,52319.0,51288.0,51402.0,51808.0,50781.0,49796.0,48007.0,50903.0,52334,52769
.Washington Parish,43943,43936,43992.0,44156.0,44277.0,44521.0,44880.0,45157.0,46376.0,47000.0,47262.0,47168,47093
.Webster Parish,41814,41700,41372.0,41375.0,41125.0,41145.0,41203.0,41331.0,41275.0,41240.0,41131.0,41207,41215
.West Baton Rouge Parish,21604,21577,21703.0,21801.0,21820.0,22049.0,21929.0,22666.0,23184.0,23252.0,23352.0,23788,23917
.West Carroll Parish,12315,12285,12095.0,12134.0,12155.0,12009.0,11958.0,11851.0,11708.0,11670.0,11633.0,11604,11582
.West Feliciana Parish,15110,15145,15152.0,15216.0,15326.0,15300.0,15431.0,15736.0,15655.0,15767.0,15639.0,15625,15610
.Winn Parish,16889,16816,16498.0,16427.0,16165.0,15908.0,15751.0,15720.0,15588.0,15398.0,15393.0,15313,15287
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Louisiana: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-22)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
