table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Hall County,53577,53569,53508.0,53722.0,54050.0,54413.0,54535.0,55190.0,55742.0,56795.0,57955.0,58607,58814
.Hamilton County,9408,9377,9307.0,9323.0,9349.0,9319.0,9269.0,9196.0,9204.0,9157.0,9113.0,9124,9132
.Harlan County,3783,3764,3732.0,3677.0,3717.0,3633.0,3558.0,3522.0,3511.0,3435.0,3406.0,3423,3424
.Hayes County,1068,1070,1088.0,1098.0,1092.0,1063.0,1051.0,994.0,977.0,986.0,987.0,967,958
.Hitchcock County,3110,3103,3095.0,3056.0,3047.0,3055.0,2954.0,2956.0,2931.0,2927.0,2906.0,2908,2904
.Holt County,11544,11487,11346.0,11210.0,11042.0,10868.0,10839.0,10613.0,10541.0,10399.0,10406.0,10435,10434
.Hooker County,783,773,745.0,731.0,737.0,748.0,744.0,751.0,732.0,734.0,733.0,736,738
.Howard County,6561,6523,6448.0,6427.0,6509.0,6465.0,6432.0,6357.0,6333.0,6261.0,6288.0,6274,6273
.Jefferson County,8340,8324,8288.0,8253.0,8157.0,8117.0,8025.0,7970.0,7765.0,7684.0,7602.0,7547,7517
.Johnson County,4488,4506,4491.0,4927.0,5102.0,5372.0,5257.0,5257.0,5163.0,5203.0,5199.0,5217,5231
.Kearney County,6887,6889,6842.0,6785.0,6800.0,6776.0,6698.0,6614.0,6624.0,6554.0,6476.0,6489,6492
.Keith County,8868,8839,8767.0,8757.0,8514.0,8444.0,8418.0,8381.0,8423.0,8290.0,8320.0,8368,8367
.Keya Paha County,985,981,966.0,957.0,964.0,942.0,904.0,892.0,857.0,836.0,820.0,824,824
.Kimball County,4085,4060,4055.0,4046.0,3960.0,3921.0,3925.0,3879.0,3809.0,3761.0,3799.0,3821,3820
.Knox County,9370,9336,9177.0,9108.0,9065.0,9025.0,8897.0,8846.0,8862.0,8708.0,8700.0,8701,8693
.Lancaster County,250307,251523,254630.0,258398.0,262667.0,265087.0,268868.0,272286.0,276012.0,279605.0,283097.0,285407,286141
.Lincoln County,34630,34660,34669.0,34525.0,34776.0,35177.0,35577.0,35973.0,36011.0,36301.0,36280.0,36288,36270
.Logan County,774,773,780.0,764.0,737.0,738.0,747.0,756.0,751.0,730.0,738.0,763,770
.Loup County,712,709,715.0,736.0,722.0,669.0,652.0,635.0,649.0,630.0,629.0,632,634
.McPherson County,533,532,534.0,549.0,538.0,531.0,522.0,518.0,545.0,558.0,537.0,539,538
.Madison County,35254,35230,35601.0,35862.0,35858.0,35722.0,35631.0,35415.0,34298.0,34319.0,34609.0,34876,34960
.Merrick County,8189,8152,8045.0,8054.0,8033.0,8018.0,7904.0,7813.0,7709.0,7734.0,7813.0,7845,7851
.Morrill County,5443,5420,5344.0,5225.0,5202.0,5147.0,5110.0,5090.0,5122.0,5079.0,5019.0,5042,5046
.Nance County,4042,4054,4039.0,3948.0,3842.0,3787.0,3831.0,3807.0,3766.0,3745.0,3729.0,3735,3730
.Nemaha County,7580,7578,7446.0,7330.0,7215.0,7182.0,7252.0,7311.0,7220.0,7280.0,7178.0,7248,7258
.Nuckolls County,5056,5032,4947.0,4844.0,4873.0,4872.0,4796.0,4709.0,4642.0,4571.0,4495.0,4500,4497
.Otoe County,15402,15494,15554.0,15524.0,15478.0,15525.0,15607.0,15753.0,15841.0,15728.0,15608.0,15740,15773
.Pawnee County,3089,3088,3020.0,3020.0,2907.0,2907.0,2884.0,2802.0,2791.0,2711.0,2752.0,2773,2777
.Perkins County,3199,3181,3125.0,3119.0,3082.0,3134.0,3145.0,3041.0,3013.0,2949.0,2937.0,2970,2975
.Phelps County,9746,9733,9704.0,9684.0,9576.0,9535.0,9402.0,9405.0,9222.0,9195.0,9148.0,9188,9199
.Pierce County,7843,7824,7731.0,7627.0,7615.0,7477.0,7508.0,7416.0,7314.0,7286.0,7260.0,7266,7266
.Platte County,31574,31500,31319.0,30939.0,30756.0,30658.0,30865.0,31100.0,31408.0,31527.0,32017.0,32237,32324
.Polk County,5629,5610,5533.0,5556.0,5529.0,5466.0,5473.0,5409.0,5447.0,5402.0,5409.0,5406,5395
.Red Willow County,11456,11487,11483.0,11436.0,11336.0,11351.0,11219.0,11194.0,11053.0,11034.0,11018.0,11055,11045
.Richardson County,9531,9507,9260.0,9125.0,8949.0,8879.0,8799.0,8642.0,8480.0,8413.0,8383.0,8363,8350
.Rock County,1754,1743,1709.0,1674.0,1600.0,1597.0,1557.0,1552.0,1551.0,1554.0,1550.0,1526,1517
.Saline County,13858,13880,14004.0,14110.0,14232.0,14206.0,14136.0,13987.0,14069.0,14048.0,14166.0,14200,14219
.Sarpy County,122633,123309,126442.0,129496.0,132017.0,136339.0,140239.0,144070.0,148214.0,152762.0,156147.0,158840,159709
.Saunders County,19827,19852,19962.0,19925.0,20104.0,20248.0,20460.0,20411.0,20483.0,20446.0,20515.0,20780,20858
.Scotts Bluff County,36952,37012,36561.0,36572.0,36468.0,36278.0,36277.0,36223.0,36338.0,36536.0,36677.0,36970,37072
.Seward County,16491,16519,16607.0,16574.0,16527.0,16681.0,16601.0,16654.0,16490.0,16653.0,16536.0,16750,16807
.Sheridan County,6186,6165,5995.0,5995.0,5842.0,5851.0,5726.0,5649.0,5592.0,5500.0,5498.0,5469,5452
.Sherman County,3312,3298,3289.0,3228.0,3222.0,3255.0,3239.0,3148.0,3145.0,3147.0,3129.0,3152,3152
.Sioux County,1475,1471,1406.0,1443.0,1489.0,1438.0,1437.0,1409.0,1404.0,1360.0,1324.0,1311,1304
.Stanton County,6453,6416,6374.0,6453.0,6437.0,6426.0,6376.0,6363.0,6248.0,6145.0,6157.0,6129,6124
.Thayer County,6042,6030,5884.0,5723.0,5625.0,5495.0,5454.0,5312.0,5308.0,5253.0,5210.0,5228,5229
.Thomas County,728,733,717.0,691.0,689.0,664.0,661.0,659.0,667.0,661.0,655.0,647,641
.Thurston County,7167,7139,7085.0,6989.0,6987.0,6943.0,7009.0,6947.0,6925.0,6821.0,6866.0,6940,6975
.Valley County,4651,4649,4623.0,4541.0,4581.0,4482.0,4395.0,4367.0,4327.0,4228.0,4228.0,4260,4268
.Washington County,18787,18803,19134.0,19264.0,19510.0,19589.0,19861.0,20056.0,20203.0,20101.0,20124.0,20234,20257
.Wayne County,9890,9854,9788.0,9664.0,9689.0,9612.0,9654.0,9720.0,9506.0,9481.0,9552.0,9595,9607
.Webster County,4055,4045,4017.0,3970.0,3952.0,3949.0,3902.0,3846.0,3859.0,3771.0,3788.0,3812,3809
.Wheeler County,888,885,858.0,837.0,815.0,811.0,832.0,826.0,837.0,831.0,809.0,818,819
.York County,14602,14553,14438.0,14230.0,14175.0,13952.0,14021.0,14130.0,14078.0,13881.0,13689.0,13665,13652
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Nebraska: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-31)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
