table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Cocke County,33548,33595,33618.0,33920.0,34234.0,34393.0,34644.0,35001.0,35272.0,35666.0,35811.0,35662,35616
.Coffee County,48052,48224,48594.0,49074.0,49602.0,50077.0,50834.0,51646.0,52022.0,52460.0,52813.0,52796,52780
.Crockett County,14529,14545,14546.0,14487.0,14365.0,14434.0,14437.0,14430.0,14491.0,14541.0,14573.0,14586,14586
.Cumberland County,46781,47027,47849.0,48918.0,49607.0,50584.0,51758.0,53363.0,54534.0,55184.0,55672.0,56053,56130
.Davidson County,569927,570439,574119.0,574215.0,577231.0,583013.0,589787.0,597597.0,605031.0,612649.0,621008.0,626681,628133
.Decatur County,11711,11687,11691.0,11659.0,11600.0,11655.0,11597.0,11567.0,11721.0,11769.0,11779.0,11757,11742
.DeKalb County,17413,17443,17498.0,17678.0,17883.0,18051.0,18150.0,18289.0,18414.0,18693.0,18720.0,18723,18727
.Dickson County,43152,43362,43987.0,44586.0,45241.0,45727.0,46361.0,47229.0,48287.0,48929.0,49380.0,49666,49733
.Dyer County,37284,37325,37156.0,37166.0,37332.0,37520.0,37882.0,38043.0,38077.0,38149.0,38254.0,38335,38349
.Fayette County,28799,29083,30139.0,30936.0,31929.0,33005.0,33831.0,35667.0,36953.0,37851.0,38386.0,38413,38432
.Fentress County,16615,16630,16711.0,16865.0,16934.0,16959.0,17167.0,17514.0,17599.0,17851.0,17975.0,17959,17946
.Franklin County,39258,39298,39577.0,39889.0,40084.0,40359.0,40531.0,40877.0,41151.0,41093.0,41141.0,41052,41010
.Gibson County,48092,48125,47973.0,47897.0,47719.0,47834.0,47924.0,48101.0,48474.0,49209.0,49575.0,49683,49717
.Giles County,29433,29460,29613.0,29479.0,29320.0,29382.0,29454.0,29515.0,29494.0,29705.0,29695.0,29485,29380
.Grainger County,20610,20653,20715.0,20932.0,21248.0,21502.0,21871.0,22175.0,22309.0,22380.0,22513.0,22657,22716
.Greene County,62911,63081,63622.0,64070.0,64614.0,65364.0,66369.0,67153.0,67840.0,68328.0,68744.0,68831,68797
.Grundy County,14322,14306,14156.0,14156.0,14098.0,14146.0,14139.0,14073.0,14048.0,13963.0,13777.0,13703,13688
.Hamblen County,58136,58230,58710.0,58285.0,58618.0,59114.0,59918.0,60629.0,61592.0,62101.0,62330.0,62544,62634
.Hamilton County,308115,308547,310254.0,311890.0,313079.0,315396.0,317901.0,321350.0,324784.0,328711.0,332659.0,336463,337294
.Hancock County,6776,6786,6814.0,6798.0,6694.0,6739.0,6805.0,6730.0,6816.0,6765.0,6768.0,6819,6831
.Hardeman County,28108,28124,28125.0,28093.0,27948.0,27816.0,27824.0,27816.0,27835.0,27837.0,27612.0,27253,27174
.Hardin County,25589,25571,25737.0,25758.0,25657.0,25514.0,25710.0,25863.0,25983.0,26059.0,26045.0,26026,26025
.Hawkins County,53582,53669,54032.0,54302.0,54739.0,55029.0,55539.0,56030.0,56380.0,56698.0,56856.0,56833,56848
.Haywood County,19790,19804,19822.0,19524.0,19456.0,19573.0,19392.0,19288.0,19142.0,18996.0,18860.0,18787,18762
.Henderson County,25526,25595,25744.0,25930.0,26091.0,26237.0,26581.0,27066.0,27370.0,27655.0,27748.0,27769,27752
.Henry County,31112,31131,31214.0,31343.0,31195.0,31265.0,31538.0,31686.0,31833.0,32106.0,32234.0,32330,32349
.Hickman County,22311,22467,22788.0,23203.0,23292.0,23676.0,23940.0,24159.0,24490.0,24623.0,24597.0,24690,24659
.Houston County,8079,8016,8051.0,8028.0,8073.0,7973.0,8060.0,8080.0,8219.0,8320.0,8375.0,8426,8436
.Humphreys County,17932,17920,18060.0,17976.0,17962.0,17918.0,18017.0,18234.0,18405.0,18411.0,18477.0,18538,18552
.Jackson County,10987,11049,11208.0,11259.0,11328.0,11396.0,11385.0,11317.0,11391.0,11555.0,11539.0,11638,11654
.Jefferson County,44308,44566,45111.0,45634.0,46673.0,47200.0,47785.0,49079.0,50184.0,51014.0,51288.0,51407,51437
.Johnson County,17513,17547,17709.0,17780.0,17966.0,18007.0,18153.0,18059.0,18212.0,18220.0,18203.0,18244,18258
.Knox County,381884,382887,385823.0,389443.0,394263.0,398307.0,404234.0,411785.0,419096.0,425276.0,429475.0,432226,433108
.Lake County,7951,7943,8009.0,8003.0,8044.0,7885.0,7847.0,7846.0,7846.0,7812.0,7804.0,7832,7826
.Lauderdale County,27134,27108,27359.0,27417.0,27439.0,27318.0,27402.0,27548.0,27703.0,27840.0,27860.0,27815,27773
.Lawrence County,39910,39940,39994.0,40524.0,40547.0,40596.0,40794.0,40773.0,41072.0,41272.0,41487.0,41869,41991
.Lewis County,11389,11405,11483.0,11540.0,11599.0,11630.0,11654.0,11817.0,11961.0,11986.0,12078.0,12161,12173
.Lincoln County,31346,31381,31515.0,31540.0,31663.0,31665.0,32014.0,32310.0,32563.0,32975.0,33138.0,33361,33439
.Loudon County,39086,39228,40093.0,40993.0,41813.0,42679.0,43923.0,45207.0,46294.0,47342.0,47940.0,48556,48725
.McMinn County,49011,49148,49711.0,49934.0,50257.0,50441.0,50999.0,51610.0,51912.0,52284.0,52332.0,52266,52236
.McNairy County,24644,24681,24571.0,24579.0,24758.0,24890.0,25134.0,25445.0,25541.0,25766.0,25940.0,26075,26109
.Macon County,20407,20472,20830.0,20781.0,20917.0,21148.0,21254.0,21556.0,21693.0,22017.0,22110.0,22248,22294
.Madison County,91900,92048,92985.0,93503.0,93849.0,94692.0,95400.0,96681.0,97021.0,97064.0,97727.0,98294,98395
.Marion County,27765,27749,27807.0,27804.0,27955.0,27769.0,27751.0,27992.0,28074.0,28138.0,28143.0,28237,28269
.Marshall County,26761,26863,27130.0,27305.0,27474.0,27841.0,28181.0,28821.0,29494.0,30108.0,30403.0,30617,30684
.Maury County,69542,69651,69789.0,70574.0,71768.0,72885.0,73962.0,75795.0,77857.0,79666.0,80685.0,80956,81141
.Meigs County,11052,11091,11162.0,11155.0,11120.0,11218.0,11241.0,11346.0,11436.0,11606.0,11753.0,11753,11762
.Monroe County,38969,39130,39371.0,39889.0,40438.0,41291.0,42163.0,42955.0,43735.0,44437.0,44341.0,44519,44608
.Montgomery County,134725,135536,136801.0,138098.0,139322.0,143761.0,151122.0,153054.0,160642.0,162144.0,168866.0,172331,173307
.Moore County,5698,5728,5778.0,5928.0,5900.0,5998.0,6088.0,6123.0,6210.0,6299.0,6334.0,6362,6363
.Morgan County,19754,19801,20161.0,20352.0,20634.0,20759.0,20959.0,21156.0,21601.0,21734.0,21832.0,21987,21998
.Obion County,32470,32507,32370.0,32354.0,32353.0,32346.0,32179.0,31990.0,31972.0,31971.0,31791.0,31807,31799
.Overton County,20124,20192,20299.0,20427.0,20386.0,20791.0,20983.0,21371.0,21683.0,21756.0,21988.0,22083,22086
.Perry County,7608,7613,7478.0,7530.0,7617.0,7595.0,7594.0,7620.0,7692.0,7794.0,7851.0,7915,7935
.Pickett County,4941,4933,4999.0,5097.0,5031.0,4984.0,4997.0,5023.0,5053.0,5122.0,5101.0,5077,5061
.Polk County,16039,16132,16361.0,16268.0,16355.0,16285.0,16386.0,16539.0,16599.0,16759.0,16730.0,16825,16823
.Putnam County,62315,62487,63130.0,64013.0,64810.0,65851.0,66871.0,68493.0,69468.0,70746.0,71579.0,72321,72564
.Rhea County,28398,28428,28601.0,28884.0,29257.0,29469.0,29919.0,30440.0,30769.0,31308.0,31717.0,31809,31842
.Roane County,51921,51957,52166.0,52325.0,52780.0,53115.0,53175.0,53821.0,54129.0,54374.0,54367.0,54181,54091
.Robertson County,54430,54795,55861.0,56795.0,57682.0,58618.0,59720.0,61551.0,63143.0,64780.0,65791.0,66283,66469
.Rutherford County,182029,183600,189901.0,196518.0,203483.0,211714.0,221318.0,233247.0,243953.0,252565.0,259078.0,262604,263740
.Scott County,21129,21170,21481.0,21593.0,21567.0,21688.0,21865.0,22034.0,22179.0,22214.0,22195.0,22228,22231
.Sequatchie County,11262,11318,11470.0,11740.0,12062.0,12422.0,12819.0,13282.0,13650.0,13904.0,14137.0,14112,14095
.Sevier County,71200,71776,73563.0,75035.0,76616.0,78610.0,81275.0,84098.0,86284.0,87983.0,89096.0,89889,90072
.Shelby County,897466,898211,899345.0,902634.0,906733.0,909643.0,913201.0,920106.0,921119.0,920685.0,922541.0,927644,929030
.Smith County,17708,17784,17962.0,18104.0,18236.0,18302.0,18521.0,18726.0,18905.0,19179.0,19219.0,19166,19147
.Stewart County,12369,12444,12548.0,12662.0,12678.0,12644.0,12843.0,12866.0,12997.0,13199.0,13253.0,13324,13350
.Sullivan County,153089,152995,152718.0,153160.0,153280.0,152808.0,153463.0,154227.0,155367.0,156028.0,156661.0,156823,156794
.Sumner County,130528,131207,133681.0,136097.0,138153.0,141103.0,144124.0,148941.0,152949.0,155999.0,158819.0,160645,161250
.Tipton County,51309,51577,52696.0,53382.0,54037.0,54581.0,56022.0,57466.0,58866.0,60128.0,60866.0,61081,61118
.Trousdale County,7256,7395,7350.0,7334.0,7295.0,7315.0,7443.0,7531.0,7694.0,7777.0,7881.0,7870,7870
.Unicoi County,17666,17686,17642.0,17765.0,17918.0,17936.0,17937.0,18143.0,18205.0,18291.0,18367.0,18313,18278
.Union County,17843,17891,18322.0,18453.0,18652.0,18653.0,18734.0,18896.0,19041.0,19208.0,19225.0,19109,19068
.Van Buren County,5505,5507,5475.0,5505.0,5415.0,5412.0,5413.0,5406.0,5480.0,5541.0,5540.0,5548,5550
.Warren County,38275,38371,38566.0,38500.0,38828.0,38864.0,38987.0,39190.0,39365.0,39534.0,39709.0,39839,39899
.Washington County,107188,107469,107775.0,109526.0,110592.0,111849.0,113552.0,115923.0,117833.0,120056.0,121692.0,122979,123338
.Wayne County,16817,16819,17075.0,17078.0,17036.0,17010.0,17006.0,17033.0,16991.0,17004.0,17048.0,17021,17005
.Weakley County,34917,34927,34491.0,34443.0,34300.0,34307.0,34407.0,34289.0,34256.0,34484.0,34732.0,35021,35024
.White County,23139,23160,23468.0,23650.0,23754.0,24069.0,24489.0,24866.0,25250.0,25548.0,25789.0,25841,25847
.Williamson County,126649,128134,132536.0,136953.0,141876.0,147439.0,154099.0,161902.0,169534.0,175498.0,180332.0,183182,184035
.Wilson County,88794,89220,91020.0,93033.0,94924.0,97139.0,99960.0,103697.0,106757.0,110474.0,112350.0,113993,114537
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Tennessee: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-47)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
