table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Polk County,62412,62596,63445.0,64135.0,65060.0,66569.0,68585.0,71027.0,72791.0,74346.0,74934.0,75403,75625
.Sherman County,1934,1921,1848.0,1763.0,1758.0,1682.0,1678.0,1682.0,1713.0,1691.0,1733.0,1765,1774
.Tillamook County,24264,24253,24359.0,24396.0,24565.0,24780.0,24974.0,25160.0,25243.0,25151.0,25179.0,25250,25265
.Umatilla County,70556,70728,70682.0,72150.0,72820.0,73463.0,73765.0,73984.0,74269.0,74488.0,75199.0,75889,76079
.Union County,24522,24537,24353.0,24472.0,24607.0,24513.0,24675.0,24754.0,25263.0,25473.0,25580.0,25748,25796
.Wallowa County,7230,7220,7112.0,7042.0,7008.0,6899.0,6877.0,6835.0,6884.0,6900.0,6948.0,7008,7027
.Wasco County,23797,23837,23808.0,23699.0,23885.0,23817.0,23929.0,24159.0,24451.0,24617.0,24981.0,25213,25266
.Washington County,445256,447980,460622.0,468549.0,474336.0,480207.0,490773.0,502226.0,508842.0,515815.0,524699.0,529710,531744
.Wheeler County,1551,1546,1503.0,1534.0,1516.0,1473.0,1414.0,1425.0,1419.0,1399.0,1411.0,1441,1450
.Yamhill County,84975,85198,86156.0,87370.0,88619.0,89447.0,90847.0,93198.0,95875.0,97537.0,98647.0,99193,99391
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Oregon: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-41)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
