table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Table 1. Intercensal Estimates of the Resident Population for Counties of Michigan: April 1, 2000 to July 1, 2010",,,,,,,,,,,,,
Geographic Area,"April 1, 20001",Intercensal Estimates (as of July 1),,,,,,,,,,"April 1, 20102","July 1, 20103"
,,2000,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,,
Michigan,9938823,9952450,9991120.0,10015710.0,10041152.0,10055315.0,10051137.0,10036081.0,10001284.0,9946889.0,9901591.0,9883640,9877574
.Alcona County,11709,11677,11665.0,11480.0,11495.0,11459.0,11517.0,11503.0,11412.0,11286.0,11106.0,10942,10884
.Alger County,9860,9819,9815.0,9764.0,9694.0,9680.0,9633.0,9687.0,9779.0,9647.0,9334.0,9601,9575
.Allegan County,105631,105904,107367.0,108203.0,109192.0,110225.0,110865.0,111156.0,111427.0,111589.0,111252.0,111408,111503
.Alpena County,31297,31269,31179.0,30956.0,30824.0,30735.0,30494.0,30209.0,30180.0,30119.0,29755.0,29598,29529
.Antrim County,23102,23264,23485.0,23773.0,24129.0,24263.0,24261.0,24278.0,24248.0,24047.0,23796.0,23580,23505
.Arenac County,17279,17278,17206.0,17245.0,17184.0,17128.0,17094.0,16968.0,16811.0,16547.0,16243.0,15899,15867
.Baraga County,8739,8875,8899.0,8889.0,8873.0,8884.0,8851.0,8940.0,8930.0,8822.0,8874.0,8860,8844
.Barry County,56776,56931,57572.0,58061.0,58682.0,59005.0,59621.0,59610.0,59969.0,59788.0,59469.0,59173,59044
.Bay County,110271,110192,109836.0,109861.0,109559.0,109453.0,109165.0,108711.0,108132.0,108320.0,107913.0,107771,107703
.Benzie County,15986,16090,16490.0,16793.0,17239.0,17420.0,17697.0,17867.0,17863.0,17733.0,17564.0,17525,17496
.Berrien County,162491,162471,161153.0,160604.0,160314.0,159742.0,158510.0,157537.0,157378.0,157380.0,157059.0,156813,156805
.Branch County,45781,45875,46099.0,46651.0,46680.0,46791.0,46733.0,46805.0,46788.0,46305.0,45378.0,45248,45137
.Calhoun County,137991,138014,138158.0,138580.0,138962.0,139443.0,138946.0,138291.0,137582.0,137313.0,136301.0,136146,136072
.Cass County,51086,51146,51395.0,51588.0,51783.0,52290.0,52358.0,52282.0,52623.0,52684.0,52362.0,52293,52196
.Charlevoix County,26087,26171,26437.0,26542.0,26656.0,26601.0,26534.0,26394.0,26499.0,26280.0,26068.0,25949,25901
.Cheboygan County,26406,26530,26881.0,27138.0,27232.0,27228.0,27274.0,27249.0,27093.0,26738.0,26330.0,26152,26083
.Chippewa County,38543,38593,38518.0,38748.0,38789.0,38803.0,38990.0,39051.0,39314.0,39247.0,39174.0,38520,38602
.Clare County,31259,31398,31405.0,31707.0,31710.0,31821.0,31701.0,31612.0,31353.0,31064.0,30856.0,30926,30927
.Clinton County,64715,65020,66098.0,67596.0,69103.0,70605.0,71700.0,72881.0,73740.0,74302.0,74828.0,75382,75426
.Crawford County,14236,14308,14392.0,14527.0,14633.0,14591.0,14644.0,14597.0,14455.0,14379.0,14157.0,14074,14037
.Delta County,38528,38542,38356.0,38300.0,38157.0,38123.0,37982.0,37898.0,37584.0,37409.0,37059.0,37069,37065
.Dickinson County,27474,27460,27136.0,27019.0,26943.0,27231.0,27067.0,26951.0,26881.0,26622.0,26357.0,26168,26111
.Eaton County,103721,104000,104848.0,105794.0,107090.0,107533.0,108073.0,108364.0,108358.0,108021.0,107430.0,107759,107838
.Emmet County,31435,31517,31998.0,32279.0,32402.0,32824.0,32856.0,32926.0,32794.0,32852.0,32765.0,32694,32691
.Genesee County,436213,436965,438584.0,440062.0,441689.0,442534.0,442508.0,441164.0,438109.0,433082.0,427989.0,425790,424926
.Gladwin County,26042,26127,26453.0,26754.0,26875.0,26971.0,26752.0,26726.0,26285.0,25956.0,25738.0,25692,25675
.Gogebic County,17375,17219,17612.0,17394.0,17213.0,16976.0,16811.0,16552.0,16515.0,16499.0,16390.0,16427,16400
.Grand Traverse County,77655,78004,79915.0,81013.0,81869.0,82768.0,83699.0,84705.0,85579.0,86209.0,86767.0,86986,87043
.Gratiot County,42289,42472,42521.0,42428.0,42546.0,42583.0,42479.0,42714.0,42824.0,42774.0,42285.0,42476,42461
.Hillsdale County,46540,46698,46736.0,47051.0,47359.0,47392.0,47476.0,47499.0,47336.0,46951.0,46735.0,46688,46643
.Houghton County,36013,35964,35701.0,35905.0,35794.0,36154.0,36169.0,35765.0,35839.0,36292.0,36378.0,36628,36686
.Huron County,36088,36047,35760.0,35508.0,35313.0,35014.0,34691.0,34363.0,34034.0,33504.0,33269.0,33118,33039
.Ingham County,279409,279715,281105.0,282030.0,282183.0,283586.0,282970.0,282104.0,281706.0,281315.0,280889.0,280895,280812
.Ionia County,61539,61712,62079.0,63265.0,63781.0,64562.0,64745.0,65157.0,65189.0,65167.0,63858.0,63905,63884
.Iosco County,27343,27334,27204.0,27009.0,26882.0,26860.0,26835.0,26869.0,26749.0,26542.0,26174.0,25887,25777
.Iron County,13129,13106,12879.0,12753.0,12668.0,12460.0,12397.0,12248.0,12183.0,12081.0,11959.0,11817,11813
.Isabella County,63336,63444,64231.0,64907.0,66036.0,67067.0,67788.0,68556.0,69012.0,69328.0,70026.0,70311,70334
.Jackson County,158426,158679,159772.0,160893.0,162119.0,162140.0,163047.0,163387.0,163316.0,160825.0,160114.0,160248,160201
