table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Hopkins County,46519,46463,46148.0,46374.0,46668.0,46759.0,46640.0,46727.0,46834.0,47051.0,46921.0,46920,46899
.Jackson County,13492,13507,13611.0,13559.0,13512.0,13476.0,13596.0,13577.0,13606.0,13650.0,13463.0,13494,13503
.Jefferson County,693775,694399,697159.0,699810.0,703970.0,706828.0,710018.0,715149.0,723040.0,730194.0,736705.0,741096,742172
.Jessamine County,39043,39216,39819.0,40760.0,41545.0,42348.0,43503.0,45024.0,46044.0,47429.0,48153.0,48586,48716
.Johnson County,23443,23315,23230.0,23156.0,23138.0,23229.0,23332.0,23382.0,23354.0,23256.0,23220.0,23356,23415
.Kenton County,151449,151658,151974.0,151777.0,152591.0,153138.0,153769.0,155557.0,157240.0,158258.0,159239.0,159720,159876
.Knott County,17650,17593,17411.0,17457.0,17294.0,17093.0,17089.0,16837.0,16640.0,16616.0,16543.0,16346,16298
.Knox County,31739,31770,31431.0,31298.0,31376.0,31371.0,31570.0,31599.0,31668.0,31746.0,31920.0,31883,31893
.Larue County,13363,13398,13436.0,13536.0,13455.0,13615.0,13793.0,13934.0,14008.0,14100.0,14172.0,14193,14185
.Laurel County,52712,52920,53604.0,54452.0,55371.0,55811.0,56465.0,57239.0,57938.0,58142.0,58513.0,58849,58944
.Lawrence County,15558,15553,15566.0,15625.0,15558.0,15664.0,15756.0,15766.0,15815.0,15867.0,15889.0,15860,15868
.Lee County,7915,7929,7922.0,7971.0,8015.0,7950.0,7823.0,7850.0,7855.0,7859.0,7885.0,7887,7874
.Leslie County,12411,12371,12183.0,12156.0,12010.0,11820.0,11797.0,11642.0,11585.0,11465.0,11361.0,11310,11299
.Letcher County,25261,25213,24862.0,24914.0,24925.0,24742.0,24585.0,24534.0,24499.0,24363.0,24364.0,24519,24551
.Lewis County,14078,14111,13990.0,13728.0,13710.0,13827.0,13861.0,14010.0,14069.0,13997.0,13915.0,13870,13849
.Lincoln County,23325,23410,23704.0,23845.0,24109.0,24309.0,24719.0,24838.0,24875.0,24664.0,24776.0,24742,24741
.Livingston County,9806,9811,9795.0,9742.0,9656.0,9589.0,9650.0,9594.0,9508.0,9458.0,9476.0,9519,9534
.Logan County,26593,26654,26609.0,26615.0,26533.0,26632.0,26721.0,26768.0,26911.0,26802.0,26872.0,26835,26835
.Lyon County,8081,8114,8149.0,8144.0,8180.0,8249.0,8327.0,8434.0,8393.0,8374.0,8332.0,8314,8304
.McCracken County,65511,65423,64825.0,64588.0,64430.0,64270.0,64430.0,64678.0,64925.0,65287.0,65654.0,65565,65539
.McCreary County,17078,17074,17144.0,17320.0,17363.0,17469.0,17758.0,17892.0,18053.0,18144.0,18207.0,18306,18314
.McLean County,9942,9983,9853.0,9945.0,9852.0,9841.0,9811.0,9702.0,9717.0,9673.0,9566.0,9531,9519
.Madison County,70916,71309,72571.0,73634.0,74998.0,76673.0,78732.0,80264.0,80659.0,81521.0,82299.0,82916,83157
.Magoffin County,13334,13321,13195.0,13285.0,13287.0,13297.0,13302.0,13258.0,13316.0,13233.0,13335.0,13333,13327
.Marion County,18244,18243,18404.0,18540.0,18676.0,19066.0,19251.0,19392.0,19458.0,19647.0,19769.0,19820,19831
.Marshall County,30126,30113,30145.0,30258.0,30494.0,30674.0,30870.0,31204.0,31443.0,31418.0,31411.0,31448,31452
.Martin County,12570,12586,12589.0,12711.0,12778.0,13138.0,13536.0,13371.0,13224.0,13160.0,13040.0,12929,12894
.Mason County,16812,16790,16808.0,16825.0,16729.0,16802.0,16923.0,17138.0,17259.0,17454.0,17464.0,17490,17497
.Meade County,27989,28189,28506.0,28919.0,28949.0,29600.0,29732.0,29397.0,29108.0,28962.0,28403.0,28602,28664
.Menifee County,6539,6565,6631.0,6651.0,6581.0,6597.0,6581.0,6567.0,6486.0,6457.0,6317.0,6306,6307
.Mercer County,20809,20794,20755.0,20877.0,21044.0,21118.0,21229.0,21181.0,21255.0,21273.0,21286.0,21331,21363
.Metcalfe County,10025,10005,10075.0,9961.0,9968.0,10008.0,10094.0,10123.0,10187.0,10166.0,10067.0,10099,10109
.Monroe County,11737,11700,11684.0,11557.0,11481.0,11348.0,11425.0,11337.0,11171.0,10990.0,10969.0,10963,10978
.Montgomery County,22536,22650,22851.0,23251.0,23594.0,23899.0,24491.0,25085.0,25550.0,25981.0,26407.0,26499,26516
.Morgan County,13949,13964,14046.0,14165.0,14201.0,14319.0,14219.0,14174.0,14191.0,14055.0,13928.0,13923,13928
.Muhlenberg County,31845,31795,31768.0,31641.0,31588.0,31615.0,31595.0,31595.0,31627.0,31486.0,31505.0,31499,31493
.Nelson County,37487,37662,38128.0,38681.0,39307.0,39947.0,40582.0,41424.0,42020.0,42588.0,42974.0,43437,43609
.Nicholas County,6812,6789,6878.0,7015.0,7075.0,7139.0,7134.0,7147.0,7143.0,7135.0,7125.0,7135,7131
.Ohio County,22928,22933,23040.0,23161.0,23158.0,23452.0,23611.0,23658.0,23794.0,24025.0,23888.0,23842,23818
.Oldham County,46495,46895,47933.0,49250.0,51296.0,52830.0,54266.0,56329.0,57991.0,59375.0,59777.0,60316,60450
.Owen County,10542,10554,10591.0,10749.0,10732.0,10893.0,10900.0,10886.0,11000.0,11010.0,10909.0,10841,10833
.Owsley County,4844,4852,4809.0,4768.0,4758.0,4840.0,4797.0,4743.0,4729.0,4761.0,4713.0,4755,4764
.Pendleton County,14384,14475,14593.0,14693.0,14819.0,14809.0,14884.0,14972.0,14935.0,14867.0,14786.0,14877,14910
.Perry County,29415,29259,29112.0,29180.0,29173.0,29043.0,28851.0,28829.0,28742.0,28686.0,28713.0,28712,28725
.Pike County,68777,68506,67607.0,67438.0,66850.0,66070.0,65719.0,65632.0,65431.0,65275.0,65255.0,65024,64952
.Powell County,13236,13251,13213.0,13053.0,12970.0,13051.0,13117.0,12943.0,12926.0,12794.0,12644.0,12613,12625
.Pulaski County,56281,56428,56911.0,57545.0,58232.0,59175.0,59950.0,60752.0,61440.0,62270.0,62711.0,63063,63135
.Robertson County,2269,2271,2256.0,2292.0,2309.0,2298.0,2251.0,2309.0,2244.0,2272.0,2288.0,2282,2279
.Rockcastle County,16546,16623,16572.0,16684.0,16745.0,16822.0,16911.0,16974.0,17078.0,17216.0,17074.0,17056,17032
.Rowan County,22091,22077,22323.0,22329.0,22348.0,22185.0,22362.0,22706.0,22914.0,23097.0,23340.0,23333,23318
.Russell County,16282,16296,16367.0,16445.0,16574.0,16851.0,17018.0,17232.0,17297.0,17529.0,17632.0,17565,17535
.Scott County,33076,33422,34547.0,35601.0,36714.0,38051.0,39637.0,41924.0,43491.0,45157.0,46325.0,47173,47443
.Shelby County,33386,33574,34047.0,34754.0,35706.0,36682.0,37800.0,39283.0,40335.0,41044.0,41576.0,42074,42255
.Simpson County,16411,16416,16599.0,16629.0,16694.0,16820.0,16998.0,17115.0,17187.0,17182.0,17227.0,17327,17357
.Spencer County,11699,11911,12559.0,13219.0,13892.0,14358.0,14929.0,15638.0,16346.0,16845.0,16971.0,17061,17108
.Taylor County,22889,22874,22918.0,23338.0,23388.0,23536.0,23755.0,23971.0,24078.0,24256.0,24367.0,24512,24561
.Todd County,11954,11926,12021.0,11975.0,11917.0,11858.0,11965.0,12092.0,12169.0,12340.0,12485.0,12460,12447
.Trigg County,12600,12657,12803.0,12900.0,13022.0,13438.0,13619.0,13780.0,14079.0,14153.0,14222.0,14339,14351
.Trimble County,8183,8227,8449.0,8572.0,8653.0,8843.0,8788.0,8856.0,8903.0,8950.0,8855.0,8809,8798
.Union County,15454,15378,15330.0,15401.0,15395.0,15451.0,15335.0,15246.0,15060.0,15072.0,15004.0,15007,15005
.Warren County,92546,92917,94211.0,95576.0,97721.0,99497.0,102121.0,105170.0,107356.0,109803.0,112375.0,113792,114172
.Washington County,10920,10920,10997.0,11143.0,11222.0,11260.0,11339.0,11456.0,11640.0,11551.0,11550.0,11717,11770
.Wayne County,19902,19958,19949.0,20078.0,20353.0,20473.0,20516.0,20547.0,20667.0,20757.0,20793.0,20813,20816
.Webster County,14112,14097,13945.0,13982.0,13912.0,13969.0,14004.0,13875.0,13867.0,13646.0,13681.0,13621,13601
.Whitley County,35875,35895,36091.0,36043.0,36099.0,36163.0,36253.0,36149.0,36138.0,36163.0,35994.0,35637,35586
.Wolfe County,7092,7126,6965.0,7015.0,7053.0,7076.0,7201.0,7256.0,7323.0,7294.0,7351.0,7355,7349
.Woodford County,23225,23278,23331.0,23406.0,23555.0,23695.0,23933.0,24134.0,24214.0,24541.0,24702.0,24939,25025
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Kentucky: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-21)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
