table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Table 1. Intercensal Estimates of the Resident Population for Counties of Texas: April 1, 2000 to July 1, 2010",,,,,,,,,,,,,
Geographic Area,"April 1, 20001",Intercensal Estimates (as of July 1),,,,,,,,,,"April 1, 20102","July 1, 20103"
,,2000,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,,
Texas,20851028,20944499,21319622.0,21690325.0,22030931.0,22394023.0,22778123.0,23359580.0,23831983.0,24309039.0,24801761.0,25145561,25257114
.Anderson County,55114,55062,54263.0,54740.0,56068.0,56245.0,56873.0,57386.0,57870.0,57963.0,58410.0,58458,58452
.Andrews County,13002,12949,12856.0,13022.0,12976.0,13006.0,13016.0,13195.0,13513.0,14099.0,14601.0,14786,14833
.Angelina County,80123,80270,80273.0,80803.0,81510.0,82070.0,82553.0,83810.0,84518.0,84961.0,86029.0,86771,86953
.Aransas County,22457,22452,22287.0,22616.0,22843.0,23067.0,23561.0,23395.0,23172.0,23225.0,23291.0,23158,23151
.Archer County,8904,8966,8849.0,8942.0,9013.0,9078.0,9068.0,9063.0,9026.0,9104.0,9023.0,9054,9060
.Armstrong County,2153,2166,2128.0,2036.0,2001.0,2023.0,2037.0,1989.0,1936.0,1936.0,1911.0,1901,1902
.Atascosa County,38564,38805,39828.0,40767.0,41306.0,42109.0,42495.0,43059.0,43611.0,43947.0,44623.0,44911,45003
.Austin County,23586,23836,24341.0,24818.0,25388.0,25976.0,26331.0,26828.0,27454.0,27935.0,28254.0,28417,28443
.Bailey County,6593,6596,6636.0,6637.0,6791.0,6945.0,7024.0,7001.0,6927.0,6979.0,7050.0,7165,7180
.Bandera County,17589,17755,18125.0,18652.0,19044.0,19226.0,19428.0,19775.0,20254.0,20407.0,20365.0,20485,20523
.Bastrop County,57702,58234,61106.0,63508.0,65825.0,67122.0,68233.0,69720.0,71348.0,72389.0,73587.0,74171,74403
.Baylor County,4091,4135,3930.0,3897.0,3941.0,3955.0,3877.0,3870.0,3905.0,3747.0,3726.0,3726,3725
.Bee County,32347,32200,31695.0,31804.0,32620.0,32352.0,32101.0,31977.0,31936.0,31814.0,31864.0,31861,31887
.Bell County,238000,239890,244299.0,249671.0,252922.0,258138.0,266017.0,273771.0,287752.0,297873.0,301050.0,310235,313000
.Bexar County,1393035,1398834,1419020.0,1446755.0,1469623.0,1500919.0,1529270.0,1573935.0,1615210.0,1651709.0,1685628.0,1714773,1723780
.Blanco County,8436,8495,8776.0,8950.0,9096.0,9337.0,9554.0,9686.0,9835.0,10061.0,10315.0,10497,10527
.Borden County,729,715,677.0,685.0,666.0,671.0,638.0,634.0,597.0,612.0,618.0,641,647
.Bosque County,17188,17218,17338.0,17474.0,17647.0,17871.0,17990.0,18046.0,18077.0,17939.0,18004.0,18212,18269
.Bowie County,89296,89156,88942.0,88813.0,88839.0,89055.0,89239.0,90235.0,90456.0,91349.0,92231.0,92565,92723
.Brazoria County,241805,243116,248280.0,255246.0,261269.0,268051.0,274336.0,284248.0,293296.0,301336.0,309236.0,313166,314494
.Brazos County,152436,153145,155533.0,159297.0,163279.0,166150.0,169824.0,175433.0,179472.0,185098.0,191434.0,194851,195693
.Brewster County,8872,8903,8836.0,8945.0,9030.0,9002.0,8830.0,8790.0,8843.0,8868.0,9054.0,9232,9300
.Briscoe County,1805,1796,1764.0,1746.0,1763.0,1768.0,1726.0,1704.0,1647.0,1651.0,1634.0,1637,1631
.Brooks County,7980,7944,7669.0,7668.0,7627.0,7593.0,7562.0,7490.0,7413.0,7345.0,7297.0,7223,7201
.Brown County,37668,37689,37599.0,37766.0,37654.0,37940.0,38172.0,38492.0,38221.0,38135.0,38001.0,38106,38145
.Burleson County,16449,16553,16650.0,16666.0,16881.0,16964.0,17167.0,17000.0,16982.0,17025.0,17076.0,17187,17209
.Burnet County,34188,34505,35741.0,36850.0,37776.0,38966.0,39798.0,41109.0,42026.0,42477.0,42611.0,42750,42854
.Caldwell County,32101,32378,33654.0,34715.0,35330.0,36200.0,36388.0,36533.0,36906.0,37671.0,37829.0,38066,38141
.Calhoun County,20645,20676,20762.0,20550.0,20575.0,20692.0,20715.0,20839.0,20888.0,21127.0,21388.0,21381,21360
.Callahan County,12873,12885,12703.0,12799.0,12913.0,13156.0,13281.0,13309.0,13418.0,13474.0,13548.0,13544,13540
.Cameron County,334884,336123,342368.0,350194.0,358492.0,366299.0,373429.0,380169.0,386306.0,393000.0,400303.0,406220,408054
.Camp County,11533,11568,11399.0,11549.0,11582.0,11715.0,11990.0,12068.0,12253.0,12331.0,12364.0,12401,12424
.Carson County,6503,6492,6385.0,6508.0,6391.0,6381.0,6449.0,6413.0,6361.0,6260.0,6220.0,6182,6165
.Cass County,30427,30412,30134.0,30120.0,30065.0,30053.0,30088.0,30095.0,30176.0,30217.0,30297.0,30464,30487
.Castro County,8276,8229,8155.0,8083.0,8037.0,7947.0,7908.0,7780.0,7737.0,7758.0,7856.0,8062,8110
.Chambers County,26006,26188,26811.0,27490.0,28021.0,28749.0,29388.0,29980.0,30714.0,31619.0,34230.0,35096,35311
.Cherokee County,46716,46790,47007.0,47136.0,47832.0,48315.0,48751.0,49162.0,49669.0,49976.0,50447.0,50845,50923
.Childress County,7697,7676,7531.0,7428.0,7411.0,7366.0,7205.0,7214.0,7148.0,7123.0,7030.0,7041,7060
.Clay County,10997,11064,11131.0,11292.0,11270.0,11278.0,11317.0,11157.0,11051.0,10843.0,10832.0,10752,10728
.Cochran County,3724,3707,3674.0,3521.0,3490.0,3373.0,3338.0,3257.0,3194.0,3100.0,3086.0,3127,3137
.Coke County,3865,3844,3810.0,3732.0,3678.0,3559.0,3540.0,3492.0,3375.0,3348.0,3310.0,3320,3324
.Coleman County,9232,9180,9103.0,8937.0,8827.0,8817.0,8739.0,8853.0,8774.0,8899.0,8867.0,8895,8892
.Collin County,491272,499118,534642.0,563565.0,589394.0,617802.0,647187.0,683935.0,714330.0,741264.0,765791.0,782341,788407
.Collingsworth County,3206,3193,3086.0,3093.0,3026.0,3028.0,2980.0,2952.0,2973.0,3017.0,3042.0,3057,3062
.Colorado County,20356,20326,20125.0,20328.0,20507.0,20450.0,20493.0,20608.0,20648.0,20818.0,20784.0,20874,20898
